Date,PVPower, Home_av_pw 2, time, day,
5/30/2018  00:00,0,431.913574, 00:00,151,18
5/30/2018  01:00,0,355.937103, 01:00,151,18
5/30/2018  02:00,0,446.860413, 02:00,151,18
5/30/2018  03:00,0,404.5672, 03:00,151,18
5/30/2018  04:00,0,372.816193, 04:00,151,18
5/30/2018  05:00,0,256.563995, 05:00,151,18
5/30/2018  06:00,0,432.183044, 06:00,151,18
5/30/2018  07:00,8.536396,490.183197, 07:00,151,18
5/30/2018  08:00,476.568909,568.355652, 08:00,151,18
5/30/2018  09:00,872.092102,500.018463, 09:00,151,18
5/30/2018  10:00,1371.495361,515.214844, 10:00,151,18
5/30/2018  11:00,1477.02063,347.183014, 11:00,151,18
5/30/2018  12:00,1646.026978,381.120178, 12:00,151,18
5/30/2018  13:00,1591.514526,486.446625, 13:00,151,18
5/30/2018  14:00,1416.525513,1569.604614, 14:00,151,18
5/30/2018  15:00,1234.233643,451.780457, 15:00,151,18
5/30/2018  16:00,954.869446,451.234406, 16:00,151,18
5/30/2018  17:00,1006.129822,455.995819, 17:00,151,18
5/30/2018  18:00,652.835571,491.667084, 18:00,151,18
5/30/2018  19:00,0,525.047485, 19:00,151,18
5/30/2018  20:00,0,283.140717, 20:00,151,18
5/30/2018  21:00,0,282.979584, 21:00,151,18
5/30/2018  22:00,0,311.655762, 22:00,151,18
5/30/2018  23:00,0,293.703766, 23:00,151,18
5/31/2018  00:00,0,306.5177, 00:00,152,18
5/31/2018  01:00,0,270.227753, 01:00,152,18
5/31/2018  02:00,0,289.434509, 02:00,152,18
5/31/2018  03:00,0,286.69809, 03:00,152,18
5/31/2018  04:00,0,326.526733, 04:00,152,18
5/31/2018  05:00,0,541.207153, 05:00,152,18
5/31/2018  06:00,0,674.808777, 06:00,152,18
5/31/2018  07:00,13.64553,715.942444, 07:00,152,18
5/31/2018  08:00,376.999878,439.444458, 08:00,152,18
5/31/2018  09:00,548.468323,469.036743, 09:00,152,18
5/31/2018  10:00,924.926819,454.340546, 10:00,152,18
5/31/2018  11:00,1378.130493,346.083618, 11:00,152,18
5/31/2018  12:00,1677.548218,357.387085, 12:00,152,18
5/31/2018  13:00,1971.004028,371.377869, 13:00,152,18
5/31/2018  14:00,1961.675781,499.746613, 14:00,152,18
5/31/2018  15:00,1752.452393,804.478943, 15:00,152,18
5/31/2018  16:00,1350.989502,340.470734, 16:00,152,18
5/31/2018  17:00,852.536987,361.083221, 17:00,152,18
5/31/2018  18:00,533.479858,419.410065, 18:00,152,18
5/31/2018  19:00,67.424294,572.869446, 19:00,152,18
5/31/2018  20:00,0,425.495544, 20:00,152,18
5/31/2018  21:00,0,438.37439, 21:00,152,18
5/31/2018  22:00,0,676.610901, 22:00,152,18
5/31/2018  23:00,0,311.346832, 23:00,152,18
6/1/2018  00:00,0,286.52359, 00:00,153,18
6/1/2018  01:00,0,258.355652, 01:00,153,18
6/1/2018  02:00,0,284.303589, 02:00,153,18
6/1/2018  03:00,0,275.255646, 03:00,153,18
6/1/2018  04:00,0,234.36821, 04:00,153,18
6/1/2018  05:00,0,282.897156, 05:00,153,18
6/1/2018  06:00,0,450.66452, 06:00,153,18
6/1/2018  07:00,22.266016,545.82312, 07:00,153,18
6/1/2018  08:00,363.103973,659.167786, 08:00,153,18
6/1/2018  09:00,730.218811,416.643616, 09:00,153,18
6/1/2018  10:00,1542.282349,241.363205, 10:00,153,18
6/1/2018  11:00,1786.352905,1052.531128, 11:00,153,18
6/1/2018  12:00,1905.119751,1247.789673, 12:00,153,18
6/1/2018  13:00,1913.316528,276.944336, 13:00,153,18
6/1/2018  14:00,1869.506348,312.095337, 14:00,153,18
6/1/2018  15:00,1726.328613,1581.519409, 15:00,153,18
6/1/2018  16:00,1461.634033,1634.068848, 16:00,153,18
6/1/2018  17:00,1142.361328,432.605164, 17:00,153,18
6/1/2018  18:00,744.698914,298.672455, 18:00,153,18
6/1/2018  19:00,79.019691,292.637909, 19:00,153,18
6/1/2018  20:00,0,1534.473267, 20:00,153,18
6/1/2018  21:00,0,1590.644531, 21:00,153,18
6/1/2018  22:00,0,1618.203979, 22:00,153,18
6/1/2018  23:00,0,506.871613, 23:00,153,18
6/2/2018  00:00,0,295.436615, 00:00,154,18
6/2/2018  01:00,0,253.438553, 01:00,154,18
6/2/2018  02:00,0,300.698792, 02:00,154,18
6/2/2018  03:00,0,258.021667, 03:00,154,18
6/2/2018  04:00,0,257.730957, 04:00,154,18
6/2/2018  05:00,0,367.276764, 05:00,154,18
6/2/2018  06:00,0,468.990601, 06:00,154,18
6/2/2018  07:00,21.741114,441.552429, 07:00,154,18
6/2/2018  08:00,343.495178,500.04541, 08:00,154,18
6/2/2018  09:00,660.520447,425.177734, 09:00,154,18
6/2/2018  10:00,1473.90564,404.898499, 10:00,154,18
6/2/2018  11:00,1696.143799,267.756653, 11:00,154,18
6/2/2018  12:00,1814.678589,375.430573, 12:00,154,18
6/2/2018  13:00,1862.306396,537.335022, 13:00,154,18
6/2/2018  14:00,1814.106567,703.994934, 14:00,154,18
6/2/2018  15:00,1666.156128,333.485809, 15:00,154,18
6/2/2018  16:00,1428.221802,369.078064, 16:00,154,18
6/2/2018  17:00,1124.283081,582.3974, 17:00,154,18
6/2/2018  18:00,732.93457,326.212677, 18:00,154,18
6/2/2018  19:00,66.653725,384.770172, 19:00,154,18
6/2/2018  20:00,0,340.457642, 20:00,154,18
6/2/2018  21:00,0,349.460144, 21:00,154,18
6/2/2018  22:00,0,320.577209, 22:00,154,18
6/2/2018  23:00,0,357.940369, 23:00,154,18
6/3/2018  00:00,0,481.364868, 00:00,155,18
6/3/2018  01:00,0,311.648041, 01:00,155,18
6/3/2018  02:00,0,294.280884, 02:00,155,18
6/3/2018  03:00,0,262.478455, 03:00,155,18
6/3/2018  04:00,0,285.832306, 04:00,155,18
6/3/2018  05:00,0,399.115143, 05:00,155,18
6/3/2018  06:00,0,466.855652, 06:00,155,18
6/3/2018  07:00,0,510.840302, 07:00,155,18
6/3/2018  08:00,342.391968,1437.078247, 08:00,155,18
6/3/2018  09:00,693.91687,352.87146, 09:00,155,18
6/3/2018  10:00,1453.183228,264.550323, 10:00,155,18
6/3/2018  11:00,1685.665649,330.186859, 11:00,155,18
6/3/2018  12:00,1773.825317,408.520447, 12:00,155,18
6/3/2018  13:00,1790.964111,486.856537, 13:00,155,18
6/3/2018  14:00,1752.57312,308.848724, 14:00,155,18
6/3/2018  15:00,1635.08667,481.553009, 15:00,155,18
6/3/2018  16:00,1435.153687,909.870972, 16:00,155,18
6/3/2018  17:00,1119.164185,368.976166, 17:00,155,18
6/3/2018  18:00,714.825562,436.845642, 18:00,155,18
6/3/2018  19:00,54.139736,400.25061, 19:00,155,18
6/3/2018  20:00,0,336.318634, 20:00,155,18
6/3/2018  21:00,0,534.674133, 21:00,155,18
6/3/2018  22:00,0,333.518494, 22:00,155,18
6/3/2018  23:00,0,356.14859, 23:00,155,18
6/4/2018  00:00,0,367.63147, 00:00,156,18
6/4/2018  01:00,0,270.957611, 01:00,156,18
6/4/2018  02:00,0,326.664551, 02:00,156,18
6/4/2018  03:00,0,362.679474, 03:00,156,18
6/4/2018  04:00,0,359.973785, 04:00,156,18
6/4/2018  05:00,0,334.24469, 05:00,156,18
6/4/2018  06:00,0,270.375519, 06:00,156,18
6/4/2018  07:00,0,319.027252, 07:00,156,18
6/4/2018  08:00,328.377472,1047.263306, 08:00,156,18
6/4/2018  09:00,786.476746,784.026978, 09:00,156,18
6/4/2018  10:00,1421.761475,731.634644, 10:00,156,18
6/4/2018  11:00,1643.95166,461.90741, 11:00,156,18
6/4/2018  12:00,1773.999268,402.622589, 12:00,156,18
6/4/2018  13:00,1812.094971,776.303162, 13:00,156,18
6/4/2018  14:00,1762.50708,380.368378, 14:00,156,18
6/4/2018  15:00,1631.279907,363.543457, 15:00,156,18
6/4/2018  16:00,1383.778931,650.685974, 16:00,156,18
6/4/2018  17:00,967.677429,408.293152, 17:00,156,18
6/4/2018  18:00,498.349609,910.133179, 18:00,156,18
6/4/2018  19:00,0,1047.828857, 19:00,156,18
6/4/2018  20:00,0,407.581146, 20:00,156,18
6/4/2018  21:00,0,650.733643, 21:00,156,18
6/4/2018  22:00,0,364.284271, 22:00,156,18
6/4/2018  23:00,0,369.932495, 23:00,156,18
6/5/2018  00:00,0,543.726135, 00:00,157,18
6/5/2018  01:00,0,424.342133, 01:00,157,18
6/5/2018  02:00,0,421.912384, 02:00,157,18
6/5/2018  03:00,0,272.337555, 03:00,157,18
6/5/2018  04:00,0,296.934509, 04:00,157,18
6/5/2018  05:00,0,308.52298, 05:00,157,18
6/5/2018  06:00,0,266.652344, 06:00,157,18
6/5/2018  07:00,13.704691,1491.888184, 07:00,157,18
6/5/2018  08:00,369.34549,1129.515015, 08:00,157,18
6/5/2018  09:00,777.42218,561.937683, 09:00,157,18
6/5/2018  10:00,1396.995361,442.705505, 10:00,157,18
6/5/2018  11:00,1630.572998,548.672302, 11:00,157,18
6/5/2018  12:00,1570.088989,604.144165, 12:00,157,18
6/5/2018  13:00,1825.724121,985.46936, 13:00,157,18
6/5/2018  14:00,1746.397827,752.268494, 14:00,157,18
6/5/2018  15:00,1605.131714,1015.237, 15:00,157,18
6/5/2018  16:00,1392.310425,681.795654, 16:00,157,18
6/5/2018  17:00,1085.297607,388.301788, 17:00,157,18
6/5/2018  18:00,734.417419,439.607513, 18:00,157,18
6/5/2018  19:00,51.42749,427.05014, 19:00,157,18
6/5/2018  20:00,0,322.583344, 20:00,157,18
6/5/2018  21:00,0,410.156036, 21:00,157,18
6/5/2018  22:00,0,285.289673, 22:00,157,18
6/5/2018  23:00,0,361.238678, 23:00,157,18
6/6/2018  00:00,0,322.717987, 00:00,158,18
6/6/2018  01:00,0,326.514862, 01:00,158,18
6/6/2018  02:00,0,225.630066, 02:00,158,18
6/6/2018  03:00,0,302.365936, 03:00,158,18
6/6/2018  04:00,0,323.447327, 04:00,158,18
6/6/2018  05:00,0,223.937515, 05:00,158,18
6/6/2018  06:00,0,333.559418, 06:00,158,18
6/6/2018  07:00,2.250506,533.759033, 07:00,158,18
6/6/2018  08:00,350.565552,1258.361572, 08:00,158,18
6/6/2018  09:00,668.330872,607.526489, 09:00,158,18
6/6/2018  10:00,1463.119141,544.772827, 10:00,158,18
6/6/2018  11:00,1580.950806,533.217712, 11:00,158,18
6/6/2018  12:00,1775.518433,486.868561, 12:00,158,18
6/6/2018  13:00,1765.846436,399.126556, 13:00,158,18
6/6/2018  14:00,1750.575439,504.817383, 14:00,158,18
6/6/2018  15:00,1640.976196,1657.635864, 15:00,158,18
6/6/2018  16:00,1391.283325,1416.681519, 16:00,158,18
6/6/2018  17:00,952.042297,447.519897, 17:00,158,18
6/6/2018  18:00,193.001724,1083.427246, 18:00,158,18
6/6/2018  19:00,12.700441,333.291199, 19:00,158,18
6/6/2018  20:00,0,364.630066, 20:00,158,18
6/6/2018  21:00,0,374.875885, 21:00,158,18
6/6/2018  22:00,0,290.873474, 22:00,158,18
6/6/2018  23:00,0,317.49649, 23:00,158,18
6/7/2018  00:00,0,353.586487, 00:00,159,18
6/7/2018  01:00,0,292.434967, 01:00,159,18
6/7/2018  02:00,0,302.292786, 02:00,159,18
6/7/2018  03:00,0,331.744141, 03:00,159,18
6/7/2018  04:00,0,244.079971, 04:00,159,18
6/7/2018  05:00,0,329.59549, 05:00,159,18
6/7/2018  06:00,0,1141.443726, 06:00,159,18
6/7/2018  07:00,0,1589.074585, 07:00,159,18
6/7/2018  08:00,323.566406,1875.308228, 08:00,159,18
6/7/2018  09:00,656.984253,625.350342, 09:00,159,18
6/7/2018  10:00,1404.185669,386.245453, 10:00,159,18
6/7/2018  11:00,1624.513428,343.491699, 11:00,159,18
6/7/2018  12:00,1756.416016,425.826111, 12:00,159,18
6/7/2018  13:00,1783.054565,535.830933, 13:00,159,18
6/7/2018  14:00,1730.125244,570.849243, 14:00,159,18
6/7/2018  15:00,1583.974365,504.086639, 15:00,159,18
6/7/2018  16:00,1389.267822,1412.240845, 16:00,159,18
6/7/2018  17:00,1084.199707,2549.485596, 17:00,159,18
6/7/2018  18:00,687.851196,958.598511, 18:00,159,18
6/7/2018  19:00,57.883545,553.595886, 19:00,159,18
6/7/2018  20:00,0,450.720245, 20:00,159,18
6/7/2018  21:00,0,376.776215, 21:00,159,18
6/7/2018  22:00,0,367.3703, 22:00,159,18
6/7/2018  23:00,0,581.328247, 23:00,159,18
6/8/2018  00:00,0,309.037933, 00:00,160,18
6/8/2018  01:00,0,286.834137, 01:00,160,18
6/8/2018  02:00,0,327.141632, 02:00,160,18
6/8/2018  03:00,0,322.867401, 03:00,160,18
6/8/2018  04:00,0,236.1633, 04:00,160,18
6/8/2018  05:00,0,310.8414, 05:00,160,18
6/8/2018  06:00,0,299.065979, 06:00,160,18
6/8/2018  07:00,0,500.689362, 07:00,160,18
6/8/2018  08:00,337.354126,577.813293, 08:00,160,18
6/8/2018  09:00,687.859802,571.731873, 09:00,160,18
6/8/2018  10:00,1434.661621,523.44104, 10:00,160,18
6/8/2018  11:00,1664.445313,553.409424, 11:00,160,18
6/8/2018  12:00,1791.448486,402.199341, 12:00,160,18
6/8/2018  13:00,1814.232788,1360.237427, 13:00,160,18
6/8/2018  14:00,1767.081665,1625.594482, 14:00,160,18
6/8/2018  15:00,1628.02417,1102.245972, 15:00,160,18
6/8/2018  16:00,1404.287598,488.79306, 16:00,160,18
6/8/2018  17:00,1104.287842,348.752747, 17:00,160,18
6/8/2018  18:00,580.143372,341.703735, 18:00,160,18
6/8/2018  19:00,6.992209,334.05011, 19:00,160,18
6/8/2018  20:00,0,668.188782, 20:00,160,18
6/8/2018  21:00,0,573.12561, 21:00,160,18
6/8/2018  22:00,0,435.474762, 22:00,160,18
6/8/2018  23:00,0,451.443817, 23:00,160,18
6/9/2018  00:00,0,376.545319, 00:00,161,18
6/9/2018  01:00,0,287.763, 01:00,161,18
6/9/2018  02:00,0,323.701752, 02:00,161,18
6/9/2018  03:00,0,313.130157, 03:00,161,18
6/9/2018  04:00,0,271.072693, 04:00,161,18
6/9/2018  05:00,0,316.138123, 05:00,161,18
6/9/2018  06:00,0,229.954346, 06:00,161,18
6/9/2018  07:00,78.185135,488.145996, 07:00,161,18
6/9/2018  08:00,290.570831,524.022278, 08:00,161,18
6/9/2018  09:00,701.181335,649.034058, 09:00,161,18
6/9/2018  10:00,1490.750244,417.978882, 10:00,161,18
6/9/2018  11:00,1735.637939,312.835175, 11:00,161,18
6/9/2018  12:00,1912.102417,316.17157, 12:00,161,18
6/9/2018  13:00,1870.683105,358.863068, 13:00,161,18
6/9/2018  14:00,1479.048218,447.800903, 14:00,161,18
6/9/2018  15:00,1788.455688,252.013657, 15:00,161,18
6/9/2018  16:00,1496.050049,321.613281, 16:00,161,18
6/9/2018  17:00,1178.594116,318.309174, 17:00,161,18
6/9/2018  18:00,786.368469,373.080139, 18:00,161,18
6/9/2018  19:00,118.460052,352.806366, 19:00,161,18
6/9/2018  20:00,0,358.58371, 20:00,161,18
6/9/2018  21:00,0,470.086426, 21:00,161,18
6/9/2018  22:00,0,335.994324, 22:00,161,18
6/9/2018  23:00,0,358.007172, 23:00,161,18
6/10/2018  00:00,0,280.871399, 00:00,162,18
6/10/2018  01:00,0,305.851105, 01:00,162,18
6/10/2018  02:00,0,252.172058, 02:00,162,18
6/10/2018  03:00,0,276.789612, 03:00,162,18
6/10/2018  04:00,0,251.004837, 04:00,162,18
6/10/2018  05:00,0,279.636017, 05:00,162,18
6/10/2018  06:00,0,245.300995, 06:00,162,18
6/10/2018  07:00,1.123083,458.590332, 07:00,162,18
6/10/2018  08:00,343.286835,1673.56189, 08:00,162,18
6/10/2018  09:00,714.705688,550.51886, 09:00,162,18
6/10/2018  10:00,1470.821777,292.63855, 10:00,162,18
6/10/2018  11:00,1691.807007,266.673401, 11:00,162,18
6/10/2018  12:00,1795.09375,293.736969, 12:00,162,18
6/10/2018  13:00,1873.179199,434.731781, 13:00,162,18
6/10/2018  14:00,1829.537964,1269.521362, 14:00,162,18
6/10/2018  15:00,1680.232666,870.964661, 15:00,162,18
6/10/2018  16:00,1456.404297,990.659119, 16:00,162,18
6/10/2018  17:00,1147.407104,407.435333, 17:00,162,18
6/10/2018  18:00,768.941101,461.088226, 18:00,162,18
6/10/2018  19:00,92.333107,361.603058, 19:00,162,18
6/10/2018  20:00,0,509.980194, 20:00,162,18
6/10/2018  21:00,0,507.031769, 21:00,162,18
6/10/2018  22:00,0,346.641602, 22:00,162,18
6/10/2018  23:00,0,341.809601, 23:00,162,18
6/11/2018  00:00,0,288.542206, 00:00,163,18
6/11/2018  01:00,0,273.83432, 01:00,163,18
6/11/2018  02:00,0,281.225586, 02:00,163,18
6/11/2018  03:00,0,289.895111, 03:00,163,18
6/11/2018  04:00,0,267.948914, 04:00,163,18
6/11/2018  05:00,0,308.544617, 05:00,163,18
6/11/2018  06:00,0,468.735565, 06:00,163,18
6/11/2018  07:00,25.583532,494.096649, 07:00,163,18
6/11/2018  08:00,353.007416,1529.240601, 08:00,163,18
6/11/2018  09:00,818.12793,681.152527, 09:00,163,18
6/11/2018  10:00,1502.529297,312.398773, 10:00,163,18
6/11/2018  11:00,1753.180176,445.565094, 11:00,163,18
6/11/2018  12:00,1857.552246,385.66861, 12:00,163,18
6/11/2018  13:00,1888.504028,369.69986, 13:00,163,18
6/11/2018  14:00,1823.459106,309.740509, 14:00,163,18
6/11/2018  15:00,1701.529175,1262.125366, 15:00,163,18
6/11/2018  16:00,1465.230957,471.507965, 16:00,163,18
6/11/2018  17:00,1163.02417,378.760956, 17:00,163,18
6/11/2018  18:00,788.674988,310.218842, 18:00,163,18
6/11/2018  19:00,83.330116,859.173523, 19:00,163,18
6/11/2018  20:00,0,309.246735, 20:00,163,18
6/11/2018  21:00,0,325.839478, 21:00,163,18
6/11/2018  22:00,0,370.768341, 22:00,163,18
6/11/2018  23:00,0,358.572906, 23:00,163,18
6/12/2018  00:00,0,393.341614, 00:00,164,18
6/12/2018  01:00,0,320.746246, 01:00,164,18
6/12/2018  02:00,0,252.289307, 02:00,164,18
6/12/2018  03:00,0,301.552795, 03:00,164,18
6/12/2018  04:00,0,234.088913, 04:00,164,18
6/12/2018  05:00,0,376.762085, 05:00,164,18
6/12/2018  06:00,0,520.198975, 06:00,164,18
6/12/2018  07:00,0,503.155487, 07:00,164,18
6/12/2018  08:00,333.30307,1423.415527, 08:00,164,18
6/12/2018  09:00,760.401733,466.115204, 09:00,164,18
6/12/2018  10:00,1449.463501,483.890533, 10:00,164,18
6/12/2018  11:00,1666.708618,273.243225, 11:00,164,18
6/12/2018  12:00,1743.380981,332.646271, 12:00,164,18
6/12/2018  13:00,1782.505127,327.01709, 13:00,164,18
6/12/2018  14:00,1750.316406,380.445313, 14:00,164,18
6/12/2018  15:00,1602.427612,452.485413, 15:00,164,18
6/12/2018  16:00,1411.766235,1386.66748, 16:00,164,18
6/12/2018  17:00,1109.301636,467.808472, 17:00,164,18
6/12/2018  18:00,702.168396,364.238678, 18:00,164,18
6/12/2018  19:00,49.456711,438.629211, 19:00,164,18
6/12/2018  20:00,0,307.097107, 20:00,164,18
6/12/2018  21:00,0,439.531677, 21:00,164,18
6/12/2018  22:00,0,387.76825, 22:00,164,18
6/12/2018  23:00,0,344.211578, 23:00,164,18
6/13/2018  00:00,0,300.473236, 00:00,165,18
6/13/2018  01:00,0,249.146713, 01:00,165,18
6/13/2018  02:00,0,314.434235, 02:00,165,18
6/13/2018  03:00,0,296.279663, 03:00,165,18
6/13/2018  04:00,0,273.187073, 04:00,165,18
6/13/2018  05:00,0,351.223267, 05:00,165,18
6/13/2018  06:00,0,549.50177, 06:00,165,18
6/13/2018  07:00,0,1200.25, 07:00,165,18
6/13/2018  08:00,322.182251,565.484619, 08:00,165,18
6/13/2018  09:00,710.270569,794.109009, 09:00,165,18
6/13/2018  10:00,1381.436768,524.152039, 10:00,165,18
6/13/2018  11:00,1611.063965,347.659515, 11:00,165,18
6/13/2018  12:00,1741.220093,368.06076, 12:00,165,18
6/13/2018  13:00,1772.68396,378.401215, 13:00,165,18
6/13/2018  14:00,1740.067993,392.583313, 14:00,165,18
6/13/2018  15:00,1618.787842,592.889893, 15:00,165,18
6/13/2018  16:00,1403.094116,368.496185, 16:00,165,18
6/13/2018  17:00,1092.322998,344.80719, 17:00,165,18
6/13/2018  18:00,663.80603,337.549713, 18:00,165,18
6/13/2018  19:00,30.015755,449.693878, 19:00,165,18
6/13/2018  20:00,0,341.919525, 20:00,165,18
6/13/2018  21:00,0,329.704651, 21:00,165,18
6/13/2018  22:00,0,1037.880737, 22:00,165,18
6/13/2018  23:00,0,373.716766, 23:00,165,18
6/14/2018  00:00,0,303.849701, 00:00,166,18
6/14/2018  01:00,0,309.487701, 01:00,166,18
6/14/2018  02:00,0,294.457397, 02:00,166,18
6/14/2018  03:00,0,291.754211, 03:00,166,18
6/14/2018  04:00,0,265.414124, 04:00,166,18
6/14/2018  05:00,0,456.845581, 05:00,166,18
6/14/2018  06:00,0,503.314819, 06:00,166,18
6/14/2018  07:00,0,550.060242, 07:00,166,18
6/14/2018  08:00,317.203461,1300.710815, 08:00,166,18
6/14/2018  09:00,772.005066,370.438019, 09:00,166,18
6/14/2018  10:00,1325.700806,310.087097, 10:00,166,18
6/14/2018  11:00,1559.750854,266.778809, 11:00,166,18
6/14/2018  12:00,1711.396729,418.393829, 12:00,166,18
6/14/2018  13:00,1723.918823,373.107269, 13:00,166,18
6/14/2018  14:00,1831.683228,330.163879, 14:00,166,18
6/14/2018  15:00,1673.141357,484.428925, 15:00,166,18
6/14/2018  16:00,1366.431885,1203.652344, 16:00,166,18
6/14/2018  17:00,887.938904,367.010681, 17:00,166,18
6/14/2018  18:00,737.718872,332.047333, 18:00,166,18
6/14/2018  19:00,75.60215,354.873322, 19:00,166,18
6/14/2018  20:00,0,362.30899, 20:00,166,18
6/14/2018  21:00,0,441.889923, 21:00,166,18
6/14/2018  22:00,0,344.567261, 22:00,166,18
6/14/2018  23:00,0,359.991974, 23:00,166,18
6/15/2018  00:00,0,267.197418, 00:00,167,18
6/15/2018  01:00,0,279.877808, 01:00,167,18
6/15/2018  02:00,0,312.452698, 02:00,167,18
6/15/2018  03:00,0,252.220993, 03:00,167,18
6/15/2018  04:00,0,319.157654, 04:00,167,18
6/15/2018  05:00,0,307.099701, 05:00,167,18
6/15/2018  06:00,0,486.690979, 06:00,167,18
6/15/2018  07:00,24.211233,509.233948, 07:00,167,18
6/15/2018  08:00,170.545349,548.110596, 08:00,167,18
6/15/2018  09:00,580.016541,632.130798, 09:00,167,18
6/15/2018  10:00,1066.693115,516.304565, 10:00,167,18
6/15/2018  11:00,1661.165771,385.22818, 11:00,167,18
6/15/2018  12:00,1780.672729,322.09668, 12:00,167,18
6/15/2018  13:00,1827.853638,428.866608, 13:00,167,18
6/15/2018  14:00,1765.800171,306.836212, 14:00,167,18
6/15/2018  15:00,1671.958374,1034.520874, 15:00,167,18
6/15/2018  16:00,1452.732544,383.030914, 16:00,167,18
6/15/2018  17:00,1123.733154,419.985504, 17:00,167,18
6/15/2018  18:00,540.170471,863.397522, 18:00,167,18
6/15/2018  19:00,0,1738.026855, 19:00,167,18
6/15/2018  20:00,0,612.789246, 20:00,167,18
6/15/2018  21:00,0,324.778442, 21:00,167,18
6/15/2018  22:00,0,383.226349, 22:00,167,18
6/15/2018  23:00,0,348.551117, 23:00,167,18
6/16/2018  00:00,0,429.443787, 00:00,168,18
6/16/2018  01:00,0,399.961365, 01:00,168,18
6/16/2018  02:00,0,268.884979, 02:00,168,18
6/16/2018  03:00,0,308.000977, 03:00,168,18
6/16/2018  04:00,0,296.625458, 04:00,168,18
6/16/2018  05:00,0,347.888733, 05:00,168,18
6/16/2018  06:00,0,467.986023, 06:00,168,18
6/16/2018  07:00,0,547.078796, 07:00,168,18
6/16/2018  08:00,314.774139,537.459717, 08:00,168,18
6/16/2018  09:00,601.249878,380.128906, 09:00,168,18
6/16/2018  10:00,725.114258,593.90387, 10:00,168,18
6/16/2018  11:00,1452.293823,648.931763, 11:00,168,18
6/16/2018  12:00,1511.319702,526.450806, 12:00,168,18
6/16/2018  13:00,1099.072998,1850.970947, 13:00,168,18
6/16/2018  14:00,1413.433228,1562.884521, 14:00,168,18
6/16/2018  15:00,1678.619995,608.851685, 15:00,168,18
6/16/2018  16:00,1418.191406,337.627014, 16:00,168,18
6/16/2018  17:00,347.940399,361.829773, 17:00,168,18
6/16/2018  18:00,9.479984,351.890442, 18:00,168,18
6/16/2018  19:00,40.509838,454.990509, 19:00,168,18
6/16/2018  20:00,0,404.216522, 20:00,168,18
6/16/2018  21:00,0,393.330536, 21:00,168,18
6/16/2018  22:00,0,389.096069, 22:00,168,18
6/16/2018  23:00,0,339.038422, 23:00,168,18
6/17/2018  00:00,0,282.066711, 00:00,169,18
6/17/2018  01:00,0,321.839539, 01:00,169,18
6/17/2018  02:00,0,251.806473, 02:00,169,18
6/17/2018  03:00,0,303.099457, 03:00,169,18
6/17/2018  04:00,0,277.993042, 04:00,169,18
6/17/2018  05:00,0,469.484283, 05:00,169,18
6/17/2018  06:00,0,519.642334, 06:00,169,18
6/17/2018  07:00,0,528.99231, 07:00,169,18
6/17/2018  08:00,273.467712,570.718201, 08:00,169,18
6/17/2018  09:00,636.646118,527.755554, 09:00,169,18
6/17/2018  10:00,670.681213,600.023499, 10:00,169,18
6/17/2018  11:00,1623.521606,441.470428, 11:00,169,18
6/17/2018  12:00,1887.494263,400.360443, 12:00,169,18
6/17/2018  12:59,1303.906006,559.557983, 12:59,169,18
6/17/2018  13:59,1727.869019,403.217926, 13:59,169,18
6/17/2018  14:59,1667.049438,1069.482788, 14:59,169,18
6/17/2018  15:59,1489.911011,656.720703, 15:59,169,18
6/17/2018  16:59,1216.663696,550.765015, 16:59,169,18
6/17/2018  17:59,641.992065,343.256714, 17:59,169,18
6/17/2018  18:59,132.638092,354.868164, 18:59,169,18
6/17/2018  19:59,0,326.636902, 19:59,169,18
6/17/2018  20:59,0,311.61969, 20:59,169,18
6/17/2018  21:59,0,425.322174, 21:59,169,18
6/17/2018  22:59,0,292.390778, 22:59,169,18
6/17/2018  23:59,0,282.26355, 23:59,169,18
6/18/2018  00:59,0,314.457062, 00:59,170,18
6/18/2018  01:59,0,284.289948, 01:59,170,18
6/18/2018  02:59,0,266.78186, 02:59,170,18
6/18/2018  03:59,0,268.372467, 03:59,170,18
6/18/2018  04:59,0,297.741699, 04:59,170,18
6/18/2018  05:59,0,1008.805786, 05:59,170,18
6/18/2018  06:59,11.737652,651.212769, 06:59,170,18
6/18/2018  07:59,500.090485,605.757629, 07:59,170,18
6/18/2018  08:59,702.069214,487.505646, 08:59,170,18
6/18/2018  09:59,1463.844238,521.190369, 09:59,170,18
6/18/2018  10:59,1561.185303,530.839294, 10:59,170,18
6/18/2018  11:59,1599.383667,547.494751, 11:59,170,18
6/18/2018  12:59,1376.14917,649.78479, 12:59,170,18
6/18/2018  13:59,1333.095581,509.323334, 13:59,170,18
6/18/2018  14:59,1322.01123,952.494446, 14:59,170,18
6/18/2018  15:59,1459.221802,1719.72937, 15:59,170,18
6/18/2018  16:59,970.062439,722.614136, 16:59,170,18
6/18/2018  17:59,751.317261,387.589905, 17:59,170,18
6/18/2018  18:59,98.544846,311.080902, 18:59,170,18
6/18/2018  19:59,0,321.335846, 19:59,170,18
6/18/2018  20:59,0,902.891602, 20:59,170,18
6/18/2018  21:59,0,443.469269, 21:59,170,18
6/18/2018  22:59,0,490.528168, 22:59,170,18
6/18/2018  23:59,0,509.164612, 23:59,170,18
6/19/2018  00:59,0,296.79361, 00:59,171,18
6/19/2018  01:59,0,261.557251, 01:59,171,18
