Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.29621789,2/19/2016,12,0.38,10,16.59,10.37,66.52,28.64,28.92,29.71,2660.5,,
0.408364125,6/29/2017,14,0.01,10,30.57,17.49,42.88,15.96,29.09,29.88,1406,,
0.371906329,2/29/2016,6,0.00,10,-0.61,-1.05,89.96,7.40,29.18,29.97,85.79,,
0.633703287,4/8/2016,11,1.00,10,5.62,2.83,77.35,22.88,29.07,29.87,1564.75,,
0.571222909,6/19/2016,11,0.00,10,29.09,19.40,55.00,5.00,29.42,30.25,3707.5,,
0.81561672,9/2/2017,7,0.00,10,11.76,8.66,76.80,8.60,29.28,30.07,686.5,,
0.313899887,4/4/2017,13,1.00,10,12.86,9.91,85.05,10.07,29.03,29.82,1513.25,,
0.341142428,11/15/2016,15,0.00,10,14.42,7.18,59.36,8.12,29.11,29.9,714,,
0.475379469,9/14/2017,8,1.00,5.79,18.16,17.63,93.22,0.00,29.13,29.93,657.5,,
0.983558293,8/26/2017,6,0.00,10,14.92,12.04,81.92,5.68,29.46,30.26,52.99,,
0.190329853,5/8/2016,16,0.83,10,17.83,10.79,61.44,3.08,29.16,29.95,1714.75,,
0.184254573,10/7/2016,11,0.53,10,23.20,15.42,60.48,12.52,29.31,30.1,2603,,
0.213392632,1/7/2017,13,0.44,10,-7.48,-12.01,66.73,13.23,29.72,30.52,1623.25,,
0.746455201,10/14/2017,15,0.44,10,29.11,20.11,58.60,13.28,29.12,29.91,1832,,
0.969410505,7/2/2017,15,0.42,10,30.56,16.92,41.56,7.68,29.27,30.06,1304,,
0.861814576,9/3/2016,7,0.00,10,16.77,14.50,85.92,6.80,29.42,30.22,631,,
0.906324018,7/22/2017,14,0.56,10,30.86,24.80,70.00,8.00,29.04,29.83,3927.5,,
0.440180661,4/9/2016,14,0.00,10,3.91,-7.99,40.92,3.32,29.43,30.23,4695.75,,
0.782684843,9/18/2017,11,0.41,10,27.00,19.83,64.80,1.92,29.28,30.07,3143.25,,
0.593252771,8/26/2016,11,0.43,10,27.69,22.95,74.44,5.44,29.34,30.14,3335,,
0.7117625,5/7/2017,16,0.00,10,17.51,0.67,32.00,11.08,29.22,30.01,3189.25,,
0.812213028,9/17/2017,17,1.00,10,24.74,17.72,62.88,7.08,29.28,30.07,162.18,,
0.177549808,5/13/2017,10,0.00,10,21.68,10.41,47.20,7.12,29.17,29.96,4220,,
0.392681489,10/1/2016,13,0.98,10,19.68,14.93,78.49,6.00,29.2,29.99,3695.75,,
0.405929686,9/5/2017,8,0.00,10,16.66,10.58,67.24,14.16,29.15,29.94,1957.25,,
0.651336056,6/26/2016,6,0.00,9.96,23.88,22.41,88.20,6.76,29.27,30.06,385,,
0.077248489,9/5/2017,15,0.63,10,21.20,8.30,43.12,13.40,29.14,29.93,3136.75,,
0.481213655,6/25/2017,10,0.42,10,22.41,9.18,42.16,15.48,29.37,30.17,1459,,
0.388299712,10/11/2017,15,1.00,2.42,15.58,15.16,98.92,5.53,29.3,30.1,257.25,,
0.017993107,6/29/2016,17,0.00,10,24.15,10.41,20.67,4.72,8.53,30.08,1807.25,,
0.599085383,5/26/2016,15,0.00,10,26.98,19.48,60.16,14.44,29.11,29.9,2238.25,,
0.310572515,7/7/2016,15,0.00,10,28.47,22.88,69.76,13.18,29,29.79,3683.25,,
0.355516956,9/30/2016,16,0.11,9.44,18.79,16.49,27.51,11.86,10.04,30.01,451.5,,
0.99574423,5/12/2016,9,1.00,6.96,19.30,18.29,90.96,11.84,29.19,29.98,887.25,,
0.075074042,7/8/2017,8,0.15,10,23.86,18.00,72.40,7.76,29.26,30.05,2202.5,,
0.821768963,2/1/2016,17,0.00,10,5.86,0.44,64.64,3.16,29.26,30.05,9.13,,
0.08874029,8/25/2016,10,0.80,10,26.56,22.52,78.92,8.96,29.3,30.09,3687.75,,
0.44992746,11/24/2016,17,1.00,7.88,3.87,2.44,87.76,8.24,29.44,30.24,0,,
0.95911184,3/1/2017,10,1.00,7.08,6.79,5.62,87.51,28.89,28.88,29.67,453,,
0.326012706,6/19/2017,10,0.43,10,25.46,14.23,49.24,16.68,29.12,29.91,1377.75,,
0.87112996,2/4/2016,6,1.00,10,-4.76,-7.75,75.92,13.68,29.42,30.22,0,,
0.819977733,5/10/2016,8,0.99,10,17.98,16.59,91.61,13.53,29.07,29.87,671.75,,
0.769433481,11/29/2016,11,0.00,10,12.87,9.38,76.16,14.72,28.81,29.59,3277.5,,
0.591494586,9/29/2016,15,0.44,10,21.24,13.02,57.40,8.44,29.31,30.11,2228.25,,
0.511752423,9/27/2016,8,0.00,10,16.88,8.44,55.52,9.68,29.15,29.94,1864,,
0.350993212,12/5/2016,11,1.00,10,1.62,0.61,90.92,10.96,29.28,30.07,192,,
0.097766985,3/28/2016,8,0.59,10,6.70,4.15,83.00,15.00,29.28,30.1,1729.75,,
0.499608184,7/29/2016,12,0.75,10,26.30,20.80,69.00,6.00,29.12,29.94,3675.75,,
0.461454642,3/24/2016,9,1.00,8.92,15.54,14.51,93.32,20.64,28.72,29.5,272.25,,
0.03742831,6/13/2016,11,0.00,10,29.43,12.80,36.00,8.00,29.19,30.01,4026.5,,
0.808420698,3/27/2016,17,1.00,4.28,7.35,6.90,92.29,21.29,29.06,29.85,34.35,,
0.692817788,7/1/2017,7,0.00,10,22.23,20.02,83.48,8.32,29.18,29.97,309.5,,
0.273700987,4/24/2016,14,0.70,10,25.08,10.60,37.68,14.48,29.11,29.9,4246,,
0.704199217,2/27/2017,15,0.65,10,14.46,3.06,46.24,10.56,29.29,30.08,1705.75,,
0.524290878,10/13/2017,10,0.00,10,19.00,14.30,75.44,9.16,29.38,30.18,3594.75,,
0.103990607,7/2/2017,7,0.00,10,22.11,17.66,73.24,3.00,29.31,30.11,358,,
0.320994463,10/17/2016,17,0.00,10,26.10,17.70,56.16,20.20,28.82,29.6,342.25,,
0.079503432,8/14/2017,8,0.00,10,23.58,17.93,69.72,0.96,29.12,29.91,1828,,
0.368968809,6/8/2016,8,0.00,10,19.75,9.32,50.08,5.64,29.25,30.04,2275.25,,
0.969199105,3/23/2017,9,0.82,10,3.44,-3.71,60.92,14.00,29.58,30.38,1994,,
0.159392995,11/29/2016,6,0.00,10,7.25,6.87,93.80,12.84,28.76,29.54,1.99,,
0.483208479,3/25/2016,12,1.00,10,4.74,0.12,72.24,6.72,29.3,30.09,2967,,
0.830131184,7/11/2016,8,0.00,10,26.08,22.69,80.40,9.36,29.23,30.02,1821,,
0.365362197,6/15/2016,12,0.69,10,31.66,25.89,74.23,8.33,29,29.79,4199,,
0.716994535,10/2/2016,16,0.99,10,20.95,13.16,60.12,6.28,29.27,30.06,883.25,,
0.64819921,4/24/2016,10,0.00,10,21.46,10.65,47.64,13.80,29.2,29.99,4067,,
0.057582553,3/21/2017,17,1.00,10,8.20,4.40,76.29,10.44,29.42,30.22,341.5,,
0.760696942,7/31/2017,15,0.29,10,28.62,16.72,21.26,3.72,8.53,30.14,3066.5,,
0.649580231,11/29/2016,8,0.00,10,8.16,7.70,93.48,13.44,28.8,29.58,801.75,,
0.013966152,8/6/2016,15,0.58,10,26.97,17.05,53.12,6.53,29.18,29.98,3072,,
0.608899602,7/7/2017,17,0.65,10,29.18,21.67,63.56,12.52,29.08,29.87,1214.25,,
0.308580934,7/30/2017,14,0.42,10,27.88,13.12,39.20,5.76,29.39,30.19,3421.5,,
0.51340682,10/4/2017,14,0.98,9.82,24.17,21.30,82.18,7.30,29.46,30.26,1335,,
0.060199073,6/13/2017,11,0.54,9.04,32.56,22.25,52.00,9.92,29.19,29.98,3139,,
0.612933357,6/20/2017,10,0.00,10,27.39,12.54,40.04,10.76,29.23,30.02,1404.25,,
0.552664863,8/1/2016,10,0.00,10,26.14,21.70,79.00,7.00,29.26,30.08,2799.75,,
0.419428727,3/25/2016,8,0.84,10,0.67,-2.84,73.92,7.80,29.28,30.07,678.5,,
0.519295394,9/4/2017,14,0.62,10,31.47,20.34,50.88,16.20,28.98,29.77,3240.5,,
0.765390372,6/5/2016,8,0.99,10,19.48,16.48,82.92,14.64,28.97,29.76,1959.25,,
0.933778593,5/4/2016,7,0.26,10,11.87,9.22,81.52,13.15,28.92,29.71,746.5,,
0.481906765,4/24/2017,17,0.00,10,23.55,-1.36,17.92,12.76,28.97,29.76,1799,,
0.11859155,6/16/2016,11,0.62,10,27.45,19.75,62.04,10.80,29.07,29.86,4412.25,,
0.465929623,9/21/2017,16,0.00,10,32.94,21.64,50.40,4.84,29.2,29.99,1558.5,,
0.083321781,5/13/2016,15,0.00,10,20.87,9.22,46.36,10.60,29.17,29.96,3693.75,,
0.995259214,9/21/2016,11,0.00,10,29.93,16.12,41.60,6.28,29.38,30.18,4067,,
0.566874707,4/16/2016,13,0.45,10,25.76,5.41,25.80,9.04,29.46,30.26,4062.5,,
0.690627063,3/21/2017,16,1.00,10,8.30,4.57,78.09,9.04,29.41,30.21,471.75,,
0.191082481,2/10/2017,12,0.00,10,3.28,-1.65,69.88,15.68,29.09,29.88,3074.5,,
0.343140845,5/22/2017,17,0.99,10,20.66,6.89,38.16,11.60,29.19,29.98,1413.25,,
0.172172402,7/28/2016,10,0.00,10,25.07,20.00,76.00,3.00,29.1,29.92,1988.5,,
0.89770526,10/26/2016,16,1.00,8.12,15.20,14.67,92.36,7.68,29.24,30.03,43.65,,
0.938317115,3/10/2017,9,0.00,10,0.75,-10.11,43.92,17.48,29.59,30.39,4085,,
0.261864252,2/12/2017,13,0.01,10,9.76,-0.67,49.28,28.00,29.37,30.17,4519.25,,
0.144427909,9/4/2016,15,0.00,10,27.13,16.06,51.12,8.28,29.34,30.13,2228.5,,
0.230762214,7/11/2017,14,0.54,10,25.59,23.76,87.12,8.04,29.18,29.97,2010.75,,
0.883208353,2/22/2016,13,0.81,10,6.85,-0.08,60.67,5.70,29.33,30.13,4249.5,,
0.356465277,8/11/2016,11,0.30,10,31.00,25.25,68.92,8.36,29.23,30.02,3573.75,,
0.605787814,7/26/2016,9,0.83,10,26.49,19.36,61.32,5.76,29.28,30.07,2594.5,,
0.313430356,3/17/2017,16,0.90,7.11,12.54,9.58,83.51,10.96,29.2,29.99,568,,
0.331368938,9/14/2017,12,0.66,10,24.70,16.77,61.23,1.65,29.13,29.92,3567.75,,
0.43170049,10/11/2016,17,0.00,10,21.09,8.43,42.24,5.80,29.3,30.09,531.5,,
0.29812798,5/30/2017,10,0.00,10,22.74,7.28,36.20,15.12,29.24,30.03,4393.5,,
0.251021588,10/1/2017,13,0.00,10,23.14,4.43,29.20,10.64,29.34,30.13,4494.5,,
0.586162035,7/10/2016,13,0.00,10,24.95,10.05,37.36,2.35,29.27,30.06,4494.25,,
0.964422217,11/24/2016,7,1.00,9.88,4.41,3.00,87.92,8.28,29.39,30.18,24.2,,
0.282755373,4/1/2016,12,0.84,10,9.96,4.72,69.69,20.04,29,29.79,2453,,
0.924760395,5/8/2016,8,1.00,6.8,11.05,8.61,88.09,2.16,29.19,29.99,391,,
0.572142887,8/14/2016,13,0.53,10,24.15,22.36,83.04,7.36,29.29,30.08,1453.25,,
0.688829973,11/20/2016,11,0.00,10,0.30,-5.28,65.72,10.12,29.56,30.36,4343,,
0.447569654,5/31/2016,6,0.00,10,20.35,16.32,70.67,3.72,29.21,30,253.5,,
0.512944532,6/12/2016,10,0.00,10,29.05,17.56,49.80,9.52,29.3,30.09,3620.5,,
0.012744215,11/9/2016,8,0.00,10,6.62,4.74,82.88,8.44,29.54,30.34,2288.5,,
0.499779018,8/15/2017,8,0.00,10,25.08,21.50,76.88,5.96,29.14,29.93,1830.25,,
0.916000299,7/19/2016,12,0.69,10,29.87,22.98,61.22,2.67,29.42,30.22,2629.75,,
0.043799541,6/9/2017,13,0.65,10,30.24,12.79,33.16,16.48,29.07,29.86,3552.25,,
0.87002065,10/16/2017,10,0.00,10,14.86,5.11,52.44,6.32,29.56,30.36,3756.5,,
0.064599803,4/18/2016,16,0.14,7.76,26.76,4.62,22.28,9.28,29.4,30.2,2416.5,,
0.63433491,10/29/2016,16,0.00,10,24.07,16.37,59.20,11.12,29.16,29.95,785.25,,
0.842558859,7/25/2017,7,0.00,10,20.16,16.80,77.80,9.00,29.39,30.19,898.25,,
0.705736945,3/23/2017,11,1.00,10,6.60,-2.72,51.92,14.28,29.53,30.33,1326,,
0.880294852,2/21/2017,13,0.92,10,15.79,14.13,86.64,3.84,29.15,29.94,1043.75,,
0.22029767,9/6/2017,11,0.74,10,17.23,8.19,53.84,8.92,29.25,30.04,3569.5,,
0.850068801,5/2/2017,15,1.00,10,13.05,5.99,62.52,17.96,29.13,29.92,1824.75,,
0.570742819,3/10/2016,14,0.08,10,10.13,7.69,24.60,8.57,9.32,30.08,493,,
0.726874295,5/29/2017,8,0.00,10,23.40,10.90,43.28,8.00,29.08,29.87,2463.5,,
0.113525749,9/20/2017,9,0.00,10,27.89,22.80,75.40,10.00,29.16,29.95,2752.75,,
0.729705987,3/4/2016,6,0.00,10,-2.49,-4.74,84.04,6.36,29.37,30.17,133.71,,
0.025509394,6/3/2016,15,0.00,10,27.81,10.20,31.00,1.20,29.22,30.01,2540.5,,
0.74995612,1/12/2017,12,1.00,9.8,0.00,-0.31,95.72,10.56,29.34,30.13,740.75,,
0.257114691,8/7/2017,17,0.00,10,23.19,16.16,60.40,7.40,29.27,30.06,1481,,
0.254105187,4/25/2016,7,0.00,10,20.10,12.48,59.72,13.72,29.02,29.81,532.75,,
0.603553397,12/17/2016,16,1.00,6.7,-4.19,-5.12,91.23,12.40,28.98,29.77,4.65,,
0.398867237,2/29/2016,11,0.00,10,9.43,2.31,57.80,16.56,29.2,29.99,3696.25,,
0.752391313,11/23/2016,15,1.00,1.49,7.94,7.77,98.77,8.73,29.12,29.91,72.3,,
0.215420632,10/14/2016,8,0.00,10,10.96,7.16,73.60,6.04,29.5,30.3,1115,,
0.572757036,11/1/2016,9,0.00,10,21.28,14.30,62.12,15.00,29.19,29.98,1304,,
0.766594461,2/11/2016,9,0.00,10,-8.95,-14.83,61.56,8.36,29.52,30.32,3659.25,,
0.279606866,8/26/2016,6,0.14,8,21.19,20.68,94.28,5.36,29.35,30.14,84.92,,
0.684865941,9/30/2016,8,1.00,6.19,16.21,15.66,92.77,9.73,29.29,30.08,120.93,,
0.567415129,9/25/2017,10,0.00,10,30.38,18.00,47.56,2.76,29.23,30.02,3476.25,,
0.589000992,1/21/2017,11,0.00,10,14.71,11.53,77.12,14.28,28.76,29.54,4035.5,,
0.592271432,8/28/2017,16,0.99,3.04,21.72,18.07,84.33,7.97,29.2,30,623.5,,
0.07471388,6/17/2016,16,0.00,10,27.57,8.65,25.89,10.64,29.24,30.03,2820.5,,
0.764809927,1/21/2017,10,0.00,10,12.59,11.26,89.84,13.76,28.78,29.56,3237.25,,
0.612471411,6/15/2016,9,0.14,10,28.32,24.48,79.56,9.08,29.02,29.81,2901,,
0.77786587,5/22/2017,13,0.00,10,22.19,9.23,41.32,12.52,29.22,30.01,4710.75,,
0.87676974,4/21/2017,14,0.00,10,14.26,4.10,49.32,14.04,29.26,30.05,1996,,
0.600597578,9/16/2016,6,0.00,9.88,19.36,18.44,93.00,4.08,29.28,30.07,12.69,,
0.773504563,1/15/2017,16,1.00,4.96,0.84,-0.27,89.12,5.81,29.53,30.33,44.52,,
0.953426264,9/7/2016,14,0.44,10,32.49,23.00,54.84,14.12,29.19,29.98,2652.5,,
0.873874576,3/4/2017,6,0.28,10,-0.44,-5.64,65.92,10.80,29.69,30.49,85.58,,
0.225302842,4/20/2017,14,0.91,10,24.07,15.41,58.04,21.35,29.06,29.85,1686,,
0.77553256,1/14/2017,13,1.00,3.08,-0.22,-0.55,95.72,8.00,29.63,30.43,532.75,,
0.740110517,2/5/2016,9,0.75,10,-1.90,-4.38,76.42,11.31,29.58,30.38,768.25,,
0.451589173,8/1/2016,14,1.00,10,27.61,21.70,72.00,7.00,29.23,30.05,2259.5,,
0.585767249,7/17/2016,10,0.94,5.08,21.82,19.49,86.71,12.58,29.36,30.16,1331.25,,
0.080953989,6/27/2016,9,0.00,10,29.04,21.02,61.08,6.68,29.31,30.11,2871,,
0.468455109,9/30/2016,10,1.00,9.96,17.14,15.96,90.96,12.28,29.3,30.09,513,,
0.726028656,5/17/2016,6,1.00,10,10.81,8.78,85.04,4.04,29.41,30.21,106.6,,
0.160470635,5/17/2016,15,1.00,10,13.48,9.91,75.20,6.52,29.37,30.17,696,,
0.658914476,2/11/2017,6,0.00,10,3.72,3.65,87.92,2.88,29.06,29.85,2.24,,
0.194155956,2/1/2016,16,0.00,10,8.49,-0.21,54.20,3.20,29.24,30.03,453.93,,
0.102579669,7/27/2017,10,1.00,10,25.68,24.05,88.32,7.46,29.15,29.94,1280,,
0.813861756,9/27/2016,16,0.00,10,23.68,1.56,23.04,14.96,29,29.79,2321.5,,
0.884661965,11/18/2016,11,1.00,10,19.86,14.48,67.92,20.00,29.05,29.84,1066.5,,
0.669231177,9/19/2017,13,0.18,10,25.10,19.58,70.54,2.15,29.14,29.93,2523.75,,
0.425944483,4/12/2017,14,0.00,10,18.88,3.79,35.60,3.76,29.54,30.34,4474,,
0.875164877,11/12/2016,17,0.00,10,7.47,0.01,59.20,0.00,29.54,30.34,0,,
0.478673294,8/25/2016,12,0.44,10,27.90,22.86,73.72,7.04,29.29,30.08,4002,,
0.043641111,7/5/2017,10,0.00,9.96,27.70,22.47,74.76,4.68,29.32,30.11,967.5,,
0.51681262,7/7/2017,16,0.56,9.49,29.81,22.07,59.76,16.11,29.06,29.85,1683,,
0.141870122,8/31/2017,12,0.64,10,24.35,18.54,68.16,9.92,29.31,30.1,3127.75,,
0.105731449,2/7/2016,13,0.28,10,9.12,2.36,61.36,18.00,29.03,29.82,2876.25,,
0.084364163,3/19/2016,7,0.99,10,2.68,1.12,88.72,8.68,29.34,30.14,114.38,,
0.15774104,7/24/2017,8,1.00,10,22.32,19.48,82.64,8.68,29.2,29.99,1368.75,,
0.427185054,7/5/2016,11,0.71,10,24.49,15.10,44.73,6.84,25.65,29.96,2719.75,,
0.548849036,8/18/2017,10,0.53,9.92,25.72,17.65,57.52,9.52,29.15,29.94,3286.5,,
0.318305588,8/29/2017,16,0.30,10,26.11,17.25,57.08,4.08,29.22,30.01,2324.5,,
0.938412829,3/4/2017,7,0.00,10,0.00,-5.26,65.92,11.16,29.69,30.49,1099.75,,
0.690357866,5/2/2016,14,1.00,10,13.58,8.94,72.32,8.72,29.21,30,831.75,,
0.130652858,10/11/2016,16,0.00,10,24.41,7.26,31.68,10.44,29.29,30.08,1906.5,,
0.572199006,11/7/2016,17,0.00,10,14.63,10.02,71.36,2.84,29.46,30.26,0,,
0.454824468,9/8/2016,16,0.01,9.96,25.42,22.94,82.84,6.36,29.12,29.91,1319,,
0.423345467,5/31/2017,15,0.00,10,24.67,4.68,19.91,12.84,8.52,30,4090.25,,
0.445959191,6/20/2017,13,0.29,10,30.10,12.08,32.64,11.40,29.16,29.95,1227.5,,
0.170275962,7/27/2017,7,1.00,10,23.74,23.62,96.77,6.08,29.16,29.95,250.75,,
0.811860856,10/14/2016,7,0.28,10,7.88,5.62,84.08,3.80,29.48,30.28,166.55,,
0.152220804,3/22/2017,9,0.00,10,0.38,-8.08,54.36,15.64,29.75,30.55,3377.75,,
0.477614111,7/14/2016,17,0.21,10,25.98,12.37,42.65,9.83,29.13,29.93,1649.75,,
0.528593944,2/28/2017,13,1.00,2.19,14.77,14.24,98.12,17.63,28.97,29.76,521.25,,
0.170788873,11/24/2016,10,1.00,7,4.30,2.79,87.76,6.08,29.43,30.23,309.75,,
0.332845375,10/19/2016,9,0.39,10,19.28,12.51,65.08,4.80,29.31,30.11,2013.75,,
0.361240576,12/16/2016,17,1.00,8.08,-3.96,-9.14,65.88,14.80,29.04,29.83,0,,
0.377099603,5/16/2017,11,0.00,10,28.18,15.51,43.12,19.28,29.09,29.88,4465,,
0.015388626,3/8/2017,12,0.00,10,13.18,-0.99,37.40,23.36,29.36,30.16,4717.25,,
0.318149237,5/18/2017,9,0.44,10,27.09,18.50,57.04,22.68,29.05,29.84,3339,,
0.824109108,8/31/2016,15,0.31,10,27.09,20.75,21.66,15.28,8.52,30.01,2143,,
0.540301928,4/14/2016,9,0.00,10,12.97,1.50,43.80,10.00,29.45,30.26,2379.25,,
0.493070443,2/26/2017,8,0.53,10,-1.49,-6.95,64.52,15.68,29.31,30.11,1199.5,,
0.224388625,12/28/2016,11,0.00,10,4.50,0.04,73.53,17.12,29.2,29.99,3715.5,,
0.70949834,3/11/2016,17,0.00,10,12.97,7.42,65.40,7.08,29.46,30.26,177.85,,
0.362855865,6/13/2016,8,0.00,10,24.02,10.78,41.52,8.36,29.25,30.04,2032.5,,
0.946930788,6/26/2017,13,0.55,10,20.33,9.75,47.76,14.80,29.35,30.15,497,,
0.184766916,7/27/2017,15,0.59,10,27.94,23.18,69.42,7.75,29.09,29.88,721.75,,
0.022635841,9/5/2016,9,0.71,10,26.87,21.72,72.32,9.84,29.36,30.15,2050.5,,
0.716948836,2/4/2016,14,0.00,10,-0.49,-6.05,64.84,8.08,29.44,30.24,3491.75,,
0.982745318,11/17/2016,12,0.00,10,21.67,11.98,52.84,17.36,29.04,29.83,2600.5,,
0.85748176,2/10/2017,14,0.00,10,7.72,1.89,72.28,12.72,29,29.79,2752.75,,
0.669754063,8/20/2017,15,0.15,10,31.25,21.46,55.24,6.84,29.22,30.01,1584.75,,
0.878468785,8/25/2017,13,0.00,9.04,23.62,11.71,46.04,6.20,29.43,30.23,3614.75,,
0.031170381,10/16/2016,16,0.65,10,21.92,19.51,81.76,6.48,29.1,29.89,686.75,,
0.60173272,11/10/2016,6,0.00,10,1.84,1.67,82.60,8.28,29.44,30.24,43.04,,
0.775476649,11/21/2016,7,0.00,10,-4.96,-6.25,82.28,0.12,29.5,30.3,555.25,,
0.062434345,7/10/2016,16,0.00,10,27.61,18.10,55.22,6.00,29.22,30.01,2863,,
0.069007567,5/9/2017,9,0.00,10,18.63,12.76,70.24,8.60,29.1,29.89,2819.75,,
0.676630716,8/19/2016,7,1.00,1.23,22.57,22.59,98.85,8.69,29.18,29.97,256.5,,
0.551569017,2/8/2016,10,1.00,10,-3.25,-5.12,79.12,18.88,28.94,29.73,727,,
0.134477323,9/20/2017,13,0.15,10,33.18,21.37,50.92,10.56,29.13,29.92,3606.5,,
0.428641185,9/21/2016,10,0.00,10,28.66,17.37,48.32,2.68,29.39,30.19,3184,,
0.971735641,3/22/2016,11,0.00,10,16.28,3.66,42.68,20.52,29.02,29.81,3984.75,,
0.487901509,11/1/2016,6,0.00,9.96,15.97,14.77,89.88,6.84,29.15,29.94,0,,
0.312660122,3/8/2016,6,0.48,10,11.63,8.54,78.72,9.00,29.2,29.99,92.2,,
0.269555149,2/19/2016,6,0.00,10,7.02,3.31,78.68,17.24,28.96,29.75,11.21,,
0.725658084,9/25/2017,14,0.55,10,32.46,15.67,35.48,6.40,29.15,29.94,3042.75,,
0.465351791,4/2/2016,15,0.73,10,6.45,-5.91,40.44,35.72,29.03,29.82,4139.75,,
0.340794261,3/29/2016,7,0.00,7.28,5.21,2.82,85.48,3.08,29.52,30.32,552.5,,
0.447563506,6/5/2016,6,0.14,10,18.41,16.62,87.00,9.56,28.94,29.73,292,,
0.795201477,12/9/2016,8,0.04,9.96,-4.62,-8.29,21.50,11.28,8.55,30.55,495.25,,
0.153120934,7/5/2016,17,0.19,10,28.16,21.10,63.00,9.00,29.09,29.91,1848,,
0.62125344,8/3/2016,13,0.19,10,29.60,22.20,65.00,8.00,29.22,30.04,3474,,
0.959105968,1/13/2017,9,0.00,10,-4.06,-7.66,74.64,11.32,29.89,30.71,1158,,
0.705067892,8/7/2016,11,0.00,10,26.44,16.01,51.11,6.33,29.27,30.06,4293.25,,
0.585794751,10/23/2016,9,0.00,10,16.06,10.17,65.96,14.00,29.23,30.02,2669,,
0.781756289,7/22/2017,8,0.92,7.84,21.43,21.47,98.76,7.36,29.09,29.89,335,,
0.714916094,11/20/2016,17,0.00,10,-0.41,-5.36,64.96,3.76,29.51,30.31,0,,
0.343371755,9/30/2016,7,1.00,7.12,15.78,15.44,94.16,10.76,29.29,30.08,42.15,,
0.55405267,7/20/2016,8,0.06,10,25.59,23.02,82.17,6.06,29.43,30.24,1065.25,,
0.72473821,12/30/2016,6,0.00,10,-2.63,-5.66,75.60,12.44,29.34,30.13,0,,
0.221883954,10/28/2017,7,1.00,5.68,2.45,1.14,91.16,11.39,29.14,29.94,59.93,,
0.662059487,7/1/2016,14,0.44,10,24.91,12.60,45.08,10.60,29.3,30.09,3545,,
0.074846892,1/24/2017,7,1.00,6.48,3.49,2.96,93.68,1.16,29.1,29.89,26.75,,
0.447090176,1/17/2017,17,1.00,9.8,3.82,3.18,93.96,15.36,29.23,30.02,0,,
0.277061221,6/11/2016,9,0.00,10,30.20,20.86,56.36,15.56,29.25,30.04,2579,,
0.784419062,9/22/2016,8,0.00,10,23.59,18.01,69.84,6.32,29.31,30.11,1723.75,,
0.300576198,8/26/2016,9,0.38,10,25.86,22.15,79.96,7.04,29.36,30.15,2767.5,,
0.78808556,3/21/2017,12,1.00,10,12.30,2.09,50.53,13.36,29.41,30.21,3190.75,,
0.405863436,6/10/2017,11,0.00,10,28.81,12.28,34.44,17.16,29.15,29.94,4626.25,,
0.252700937,4/23/2017,15,0.00,10,21.96,-2.72,18.40,14.00,29.23,30.02,4087,,
0.625441329,5/8/2017,10,0.62,10,12.90,1.02,43.88,8.84,29.34,30.13,2240.25,,
0.863608951,8/24/2017,15,0.45,9.04,24.81,13.06,46.24,8.32,29.29,30.08,2956.75,,
0.038619467,2/9/2017,11,0.00,10,-8.54,-13.20,65.96,15.92,29.59,30.39,297.75,,
0.419968604,11/13/2016,14,0.00,10,13.40,0.60,39.84,11.72,29.34,30.14,2275.5,,
0.856936993,3/1/2017,6,0.24,10,10.92,10.81,94.80,9.04,28.72,29.5,7.16,,
0.050276953,4/13/2016,9,0.00,10,10.43,1.04,50.48,12.44,29.48,30.28,3521.5,,
0.026505096,1/27/2017,15,1.00,10,-2.91,-5.75,77.64,17.48,29.15,29.94,132.75,,
0.554234663,2/9/2016,17,1.00,6.98,-7.71,-11.29,72.96,15.92,29.16,29.95,10.14,,
0.912313722,7/20/2017,15,0.00,10,32.42,26.48,69.52,11.08,29.17,29.96,3410.25,,
0.745129828,1/23/2017,13,1.00,10,4.67,2.92,86.68,11.16,28.95,29.74,376.75,,
0.702800455,4/14/2017,11,0.52,10,25.14,13.89,48.84,9.92,29.37,30.17,3707.5,,
0.808649992,8/12/2017,8,0.00,10,20.91,16.34,73.56,7.64,29.29,30.08,1997,,
0.938963504,3/17/2017,13,1.00,4.36,8.91,7.88,93.80,8.20,29.19,29.98,728.5,,
0.897729417,9/28/2017,11,0.43,10,20.23,10.82,54.04,3.44,29.4,30.2,4285.75,,
0.826293688,4/14/2017,6,0.00,8.88,12.00,9.73,84.08,6.72,29.4,30.2,94.8,,
0.046209356,8/8/2017,9,0.00,10,22.99,12.65,51.68,6.08,29.42,30.22,3167.75,,
0.992032951,5/1/2016,13,1.00,7.23,16.59,13.81,86.54,3.81,29.16,29.95,2100,,
0.588461632,9/12/2017,13,0.00,10,25.49,10.37,38.16,15.92,29.09,29.88,4122,,
0.836770424,10/11/2016,14,0.00,10,25.54,7.74,30.56,13.32,29.31,30.11,2703.75,,
0.629423924,4/10/2017,10,0.16,10,19.69,12.92,59.70,20.59,29.13,29.92,1102,,
0.103160388,7/26/2017,9,0.00,10,26.37,21.21,74.24,6.00,29.31,30.1,2913,,
