DATE,HourlyDewPointTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySkyConditions,HourlyVisibility,HourlyDryBulbTemperature,HourlyWetBulbTemperature
2016-06-13T18:51:00,50,0.09,70,OVC:08 70,10.00,60,54
2016-06-13T18:59:00,52,T,81,OVC:08 65,10.00,58,55
2016-06-13T19:51:00,50,0.05,72,FEW:02 100,10.00,59,54
2016-06-13T20:51:00,51,0.01,81,CLR:00,10.00,57,54
2016-06-13T21:51:00,49,0.00,80,CLR:00,10.00,55,52
2016-06-13T22:51:00,48,0.00,72,CLR:00,10.00,57,52
2016-06-13T23:51:00,47,0.00,93,CLR:00,10.00,49,48
2016-06-13T23:59:00,,,,,,,
2016-06-14T00:51:00,49,0.00,92,CLR:00,10.00,51,50
2016-06-14T01:51:00,47,0.00,89,CLR:00,10.00,50,48
2016-06-14T02:51:00,45,0.00,96,CLR:00,10.00,46,45
2016-06-14T03:51:00,46,0.00,97,CLR:00,10.00,47,46
2016-06-14T04:51:00,47,0.00,93,CLR:00,10.00,49,48
2016-06-14T05:51:00,47,0.00,100,CLR:00,10.00,47,47
2016-06-14T06:51:00,51,0.00,93,CLR:00,10.00,53,52
2016-06-14T07:51:00,52,0.00,81,CLR:00,10.00,58,55
2016-06-14T08:51:00,52,0.00,65,CLR:00,10.00,64,57
2016-06-14T09:51:00,53,0.00,59,CLR:00,10.00,68,59
2016-06-14T10:51:00,43,0.00,33,CLR:00,10.00,74,56
2016-06-14T11:51:00,47,0.00,38,FEW:02 110,10.00,74,58
2016-06-14T12:51:00,46,0.00,33,FEW:02 110,10.00,77,59
2016-06-14T13:51:00,41,0.00,27,BKN:07 100,10.00,78,57
2016-06-14T14:51:00,43,0.00,30,SCT:04 110,10.00,77,58
2016-06-14T15:51:00,42,0.00,30,OVC:08 100,10.00,76,57
2016-06-14T16:51:00,48,0.00,39,OVC:08 110,10.00,75,59
2016-06-14T17:51:00,49,0.00,44,OVC:08 110,10.00,72,58
2016-06-14T18:51:00,50,0.00,47,FEW:02 110,10.00,71,59
2016-06-14T19:51:00,52,0.00,63,BKN:07 110,10.00,65,57
2016-06-14T20:51:00,49,0.00,62,CLR:00,10.00,62,55
2016-06-14T21:51:00,49,0.00,67,FEW:02 120,10.00,60,54
2016-06-14T22:51:00,45,0.00,56,CLR:00,10.00,61,52
2016-06-14T23:51:00,48,0.00,65,CLR:00,10.00,60,53
2016-06-14T23:59:00,,,,,,,
2016-06-15T00:51:00,47,0.00,77,CLR:00,10.00,54,50
2016-06-15T01:51:00,46,0.00,75,CLR:00,10.00,54,50
2016-06-15T02:51:00,47,0.00,77,CLR:00,10.00,54,50
2016-06-15T03:51:00,47,0.00,83,CLR:00,10.00,52,49
2016-06-15T04:51:00,47,0.00,93,CLR:00,10.00,49,48
2016-06-15T05:51:00,47,0.00,86,CLR:00,10.00,51,49
2016-06-15T06:51:00,47,0.00,72,CLR:00,10.00,56,51
2016-06-15T07:51:00,47,0.00,64,CLR:00,10.00,59,52
2016-06-15T08:51:00,45,0.00,56,CLR:00,10.00,61,52
2016-06-15T09:51:00,49,0.00,58,CLR:00,10.00,64,55
2016-06-15T10:51:00,48,0.00,46,CLR:00,10.00,70,57
2016-06-15T11:51:00,48,0.00,39,CLR:00,10.00,75,59
2016-06-15T12:51:00,46,0.00,33,CLR:00,10.00,77,59
2016-06-15T13:51:00,39,0.00,22,CLR:00,10.00,82,58
2016-06-15T14:51:00,39,0.00,21,CLR:00,10.00,83,58
2016-06-15T15:51:00,36,0.00,18,CLR:00,10.00,84,57
2016-06-15T16:51:00,38,0.00,19,CLR:00,10.00,85,58
2016-06-15T17:51:00,32,0.00,15,CLR:00,10.00,84,56
2016-06-15T18:51:00,29,0.00,14,CLR:00,10.00,82,54
2016-06-15T19:51:00,25,0.00,13,CLR:00,10.00,80,52
2016-06-15T20:51:00,23,0.00,12,CLR:00,10.00,79,52
2016-06-15T21:51:00,24,0.00,13,CLR:00,10.00,78,51
2016-06-15T22:51:00,28,0.00,18,CLR:00,10.00,74,51
2016-06-15T23:31:00,33,,22,CLR:00,10.00,75,53
2016-06-15T23:51:00,41,0.00,36,CLR:00,10.00,69,54
2016-06-15T23:59:00,,,,,,,
2016-06-16T00:13:00,40,,47,CLR:00,10.00,60,50
2016-06-16T00:51:00,40,0.00,57,CLR:00,10.00,55,47
2016-06-16T01:51:00,39,0.00,64,CLR:00,10.00,51,45
2016-06-16T02:51:00,40,0.00,77,CLR:00,10.00,47,44
2016-06-16T03:51:00,41,0.00,80,CLR:00,10.00,47,44
2016-06-16T04:51:00,40,0.00,79,CLR:00,10.00,46,43
2016-06-16T05:51:00,41,0.00,74,CLR:00,10.00,49,45
2016-06-16T06:51:00,42,0.00,74,CLR:00,10.00,50,46
2016-06-16T07:51:00,41,0.00,62,CLR:00,10.00,54,47
2016-06-16T08:51:00,42,0.00,56,CLR:00,10.00,58,50
2016-06-16T09:51:00,42,0.00,54,CLR:00,10.00,59,50
2016-06-16T10:51:00,42,0.00,48,CLR:00,10.00,62,51
2016-06-16T11:51:00,42,0.00,42,CLR:00,10.00,66,53
2016-06-16T12:51:00,39,0.00,35,CLR:00,10.00,68,52
2016-06-16T13:51:00,41,0.00,34,CLR:00,10.00,71,54
2016-06-16T14:51:00,39,0.00,30,CLR:00,10.00,72,54
2016-06-16T15:51:00,37,0.00,27,CLR:00,10.00,73,54
2016-06-16T16:51:00,36,0.00,25,CLR:00,10.00,74,54
2016-06-16T17:51:00,37,0.00,27,CLR:00,10.00,73,54
2016-06-16T18:51:00,44,0.00,38,CLR:00,10.00,71,56
2016-06-16T19:51:00,42,0.00,48,CLR:00,10.00,62,51
2016-06-16T20:51:00,41,0.00,53,CLR:00,10.00,58,49
2016-06-16T21:51:00,42,0.00,60,CLR:00,10.00,56,49
2016-06-16T22:51:00,43,0.00,64,CLR:00,10.00,55,49
2016-06-16T23:51:00,41,0.00,62,CLR:00,10.00,54,47
2016-06-16T23:59:00,,,,,,,
2016-06-17T00:51:00,42,0.00,66,CLR:00,10.00,53,47
2016-06-17T01:51:00,42,0.00,71,CLR:00,10.00,51,46
2016-06-17T02:51:00,41,0.00,83,CLR:00,10.00,46,44
2016-06-17T03:51:00,42,0.00,77,CLR:00,10.00,49,45
2016-06-17T04:51:00,43,0.00,83,CLR:00,10.00,48,45
2016-06-17T05:51:00,43,0.00,89,CLR:00,10.00,46,44
2016-06-17T06:51:00,44,0.00,77,CLR:00,10.00,51,47
2016-06-17T07:51:00,43,0.00,62,CLR:00,10.00,56,49
2016-06-17T08:51:00,44,0.00,56,CLR:00,10.00,60,51
2016-06-17T09:51:00,45,0.00,52,CLR:00,10.00,63,53
2016-06-17T10:51:00,45,0.00,44,CLR:00,10.00,68,55
2016-06-17T11:51:00,46,0.00,36,CLR:00,10.00,75,58
2016-06-17T12:51:00,42,0.00,28,CLR:00,10.00,78,58
2016-06-17T13:51:00,38,0.00,22,CLR:00,10.00,80,57
2016-06-17T14:51:00,40,0.00,22,CLR:00,10.00,83,59
2016-06-17T15:51:00,36,0.00,19,CLR:00,10.00,83,57
2016-06-17T16:51:00,36,0.00,19,CLR:00,10.00,83,57
2016-06-17T17:51:00,40,0.00,22,CLR:00,10.00,83,59
2016-06-17T18:51:00,45,0.00,29,CLR:00,10.00,80,59
2016-06-17T19:51:00,45,0.00,33,CLR:00,10.00,76,58
2016-06-17T20:51:00,46,0.00,41,CLR:00,10.00,71,57
2016-06-17T21:51:00,47,0.00,58,CLR:00,10.00,62,54
2016-06-17T22:51:00,50,0.00,75,CLR:00,10.00,58,53
2016-06-17T23:51:00,49,0.00,67,CLR:00,10.00,60,54
2016-06-17T23:59:00,,,,,,,
2016-06-18T00:51:00,46,0.00,75,CLR:00,10.00,54,50
2016-06-18T01:51:00,47,0.00,77,CLR:00,10.00,54,50
2016-06-18T02:51:00,45,0.00,77,CLR:00,10.00,52,48
2016-06-18T03:51:00,45,0.00,83,CLR:00,10.00,50,47
2016-06-18T04:51:00,43,0.00,86,CLR:00,10.00,47,45
2016-06-18T05:51:00,46,0.00,93,CLR:00,10.00,48,47
2016-06-18T06:51:00,45,0.00,58,CLR:00,10.00,60,52
2016-06-18T07:51:00,49,0.00,60,CLR:00,10.00,63,55
2016-06-18T08:51:00,50,0.00,49,CLR:00,10.00,70,58
2016-06-18T09:51:00,37,0.00,20,CLR:00,10.00,82,57
2016-06-18T10:51:00,36,0.00,19,CLR:00,10.00,83,57
2016-06-18T11:51:00,34,0.00,16,CLR:00,10.00,85,57
2016-06-18T12:51:00,33,0.00,15,CLR:00,10.00,86,57
2016-06-18T13:51:00,32,0.00,14,CLR:00,10.00,87,57
2016-06-18T14:51:00,32,0.00,14,CLR:00,10.00,87,57
2016-06-18T15:51:00,33,0.00,14,CLR:00,10.00,88,58
2016-06-18T16:51:00,32,0.00,14,CLR:00,10.00,87,57
2016-06-18T17:51:00,25,0.00,10,CLR:00,10.00,87,55
2016-06-18T18:51:00,41,0.00,25,CLR:00,10.00,80,58
2016-06-18T19:51:00,45,0.00,33,CLR:00,10.00,76,58
2016-06-18T20:51:00,42,0.00,32,CLR:00,10.00,74,56
2016-06-18T21:51:00,44,0.00,44,CLR:00,10.00,67,54
2016-06-18T22:51:00,44,0.00,48,CLR:00,10.00,64,53
2016-06-18T23:51:00,43,0.00,43,CLR:00,10.00,66,53
2016-06-18T23:59:00,,,,,,,
2016-06-19T00:51:00,43,0.00,48,CLR:00,10.00,63,52
2016-06-19T01:51:00,44,0.00,62,CLR:00,10.00,57,50
2016-06-19T02:51:00,43,0.00,62,CLR:00,10.00,56,49
2016-06-19T03:51:00,43,0.00,64,CLR:00,10.00,55,49
2016-06-19T04:51:00,44,0.00,69,CLR:00,10.00,54,49
2016-06-19T05:51:00,45,0.00,72,CLR:00,10.00,54,49
2016-06-19T06:51:00,44,0.00,60,CLR:00,10.00,58,51
2016-06-19T07:51:00,44,0.00,56,CLR:00,10.00,60,51
2016-06-19T08:51:00,45,0.00,50,CLR:00,10.00,64,54
2016-06-19T09:51:00,42,0.00,41,CLR:00,10.00,67,53
2016-06-19T10:51:00,42,0.00,35,CLR:00,10.00,71,55
2016-06-19T11:51:00,44,0.00,35,CLR:00,10.00,73,57
2016-06-19T12:51:00,45,0.00,33,CLR:00,10.00,76,58
2016-06-19T13:51:00,45,0.00,31,CLR:00,10.00,78,59
2016-06-19T14:51:00,43,0.00,26,CLR:00,10.00,81,59
2016-06-19T15:51:00,42,0.00,24,CLR:00,10.00,83,59
2016-06-19T16:51:00,39,0.00,21,CLR:00,10.00,83,58
2016-06-19T17:51:00,36,0.00,19,CLR:00,10.00,82,57
2016-06-19T18:51:00,41,0.00,24,CLR:00,10.00,81,58
2016-06-19T19:51:00,50,0.00,43,CLR:00,10.00,74,60
2016-06-19T20:51:00,42,0.00,38,CLR:00,10.00,69,54
2016-06-19T21:51:00,50,0.00,72,CLR:00,10.00,59,54
2016-06-19T22:51:00,49,0.00,69,CLR:00,10.00,59,53
2016-06-19T23:51:00,45,0.00,67,CLR:00,10.00,56,50
2016-06-19T23:59:00,,,,,,,
2016-06-20T00:51:00,45,0.00,60,CLR:00,10.00,59,51
2016-06-20T01:51:00,45,0.00,69,CLR:00,10.00,55,50
2016-06-20T02:51:00,45,0.00,80,CLR:00,10.00,51,48
2016-06-20T03:51:00,44,0.00,77,CLR:00,10.00,51,47
2016-06-20T04:51:00,44,0.00,80,CLR:00,10.00,50,47
2016-06-20T05:51:00,45,0.00,86,CLR:00,10.00,49,47
2016-06-20T06:51:00,49,0.00,80,CLR:00,10.00,55,52
2016-06-20T07:51:00,50,0.00,67,CLR:00,10.00,61,55
2016-06-20T08:51:00,45,0.00,47,CLR:00,10.00,66,54
2016-06-20T09:51:00,45,0.00,38,CLR:00,10.00,72,57
2016-06-20T10:51:00,45,0.00,32,CLR:00,10.00,77,58
2016-06-20T11:51:00,46,0.00,28,CLR:00,10.00,82,61
2016-06-20T12:51:00,47,0.00,27,CLR:00,10.00,85,62
2016-06-20T13:51:00,47,0.00,23,CLR:00,10.00,89,63
2016-06-20T14:51:00,41,0.00,17,CLR:00,10.00,92,62
2016-06-20T15:51:00,41,0.00,16,CLR:00,10.00,93,62
2016-06-20T16:51:00,34,0.00,12,CLR:00,10.00,94,60
2016-06-20T17:51:00,40,0.00,16,CLR:00,10.00,93,62
2016-06-20T18:51:00,43,0.00,19,CLR:00,10.00,91,62
2016-06-20T19:51:00,51,0.00,33,CLR:00,10.00,83,63
2016-06-20T20:51:00,43,0.00,28,CLR:00,10.00,79,58
2016-06-20T21:51:00,54,0.00,63,CLR:00,10.00,67,59
2016-06-20T22:51:00,51,0.00,61,CLR:00,10.00,65,57
2016-06-20T23:51:00,50,0.00,55,CLR:00,10.00,67,57
2016-06-20T23:59:00,,,,,,,
2016-06-21T00:51:00,51,0.00,67,CLR:00,10.00,62,56
2016-06-21T01:51:00,51,0.00,70,CLR:00,10.00,61,55
2016-06-21T02:51:00,50,0.00,83,CLR:00,10.00,55,52
2016-06-21T03:51:00,49,0.00,77,CLR:00,10.00,56,52
2016-06-21T04:51:00,49,0.00,89,CLR:00,10.00,52,50
2016-06-21T05:51:00,51,0.00,81,CLR:00,10.00,57,54
2016-06-21T06:51:00,50,0.00,60,CLR:00,10.00,64,56
2016-06-21T07:51:00,50,0.00,53,CLR:00,10.00,68,57
2016-06-21T08:51:00,49,0.00,43,CLR:00,10.00,73,59
2016-06-21T09:51:00,51,0.00,40,CLR:00,10.00,77,61
2016-06-21T10:51:00,50,0.00,34,CLR:00,10.00,81,62
2016-06-21T11:51:00,43,0.00,23,CLR:00,10.00,85,60
2016-06-21T12:51:00,41,0.00,19,CLR:00,10.00,88,61
2016-06-21T13:51:00,41,0.00,19,CLR:00,10.00,89,61
2016-06-21T14:51:00,33,0.00,13,CLR:00,10.00,91,59
2016-06-21T15:51:00,40,0.00,17,CLR:00,10.00,90,61
2016-06-21T16:51:00,42,0.00,19,CLR:00,10.00,90,62
2016-06-21T17:51:00,44,0.00,22,CLR:00,10.00,87,61
2016-06-21T18:51:00,44,0.00,26,CLR:00,10.00,82,60
2016-06-21T19:51:00,44,0.00,33,CLR:00,10.00,75,57
2016-06-21T20:51:00,46,0.00,51,CLR:00,10.00,65,54
2016-06-21T21:51:00,44,0.00,47,CLR:00,10.00,65,53
2016-06-21T22:51:00,42,0.00,42,CLR:00,10.00,66,53
2016-06-21T23:51:00,44,0.00,58,CLR:00,10.00,59,51
2016-06-21T23:59:00,,,,,,,
2016-06-22T00:51:00,46,0.00,65,CLR:00,10.00,58,51
2016-06-22T01:51:00,46,0.00,77,CLR:00,10.00,53,49
2016-06-22T02:51:00,45,0.00,74,CLR:00,10.00,53,49
2016-06-22T03:51:00,47,0.00,74,CLR:00,10.00,55,51
2016-06-22T04:51:00,46,0.00,83,CLR:00,10.00,51,48
2016-06-22T05:51:00,47,0.00,83,CLR:00,10.00,52,49
2016-06-22T06:51:00,48,0.00,67,CLR:00,10.00,59,53
2016-06-22T07:51:00,44,0.00,50,CLR:00,10.00,63,53
2016-06-22T08:51:00,43,0.00,39,CLR:00,10.00,69,55
2016-06-22T09:51:00,43,0.00,34,CLR:00,10.00,73,56
2016-06-22T10:51:00,44,0.00,30,CLR:00,10.00,78,58
2016-06-22T11:51:00,44,0.00,27,CLR:00,10.00,81,59
2016-06-22T12:51:00,43,0.00,24,CLR:00,10.00,84,60
2016-06-22T13:51:00,39,0.00,19,CLR:00,10.00,86,59
2016-06-22T14:51:00,30,0.00,12,CLR:00,10.00,89,57
2016-06-22T15:51:00,37,0.00,15,CLR:00,10.00,90,60
2016-06-22T16:51:00,39,0.00,17,CLR:00,10.00,90,61
2016-06-22T17:51:00,47,0.00,23,CLR:00,10.00,89,63
2016-06-22T18:51:00,53,0.00,31,CLR:00,10.00,87,65
2016-06-22T19:51:00,58,0.00,49,CLR:00,10.00,79,65
2016-06-22T20:51:00,53,0.00,46,CLR:00,10.00,75,62
2016-06-22T21:51:00,47,0.00,45,CLR:00,10.00,69,56
2016-06-22T22:51:00,52,0.00,68,CLR:00,10.00,63,57
2016-06-22T23:51:00,49,0.00,54,CLR:00,10.00,66,56
2016-06-22T23:59:00,,,,,,,
2016-06-23T00:51:00,50,0.00,70,CLR:00,10.00,60,54
2016-06-23T01:51:00,51,0.00,75,CLR:00,10.00,59,54
2016-06-23T02:51:00,50,0.00,72,CLR:00,10.00,59,54
2016-06-23T03:51:00,50,0.00,75,CLR:00,10.00,58,53
2016-06-23T04:51:00,51,0.00,84,CLR:00,10.00,56,53
2016-06-23T05:51:00,52,0.00,75,CLR:00,10.00,60,55
2016-06-23T06:51:00,52,T,68,CLR:00,10.00,63,57
2016-06-23T07:51:00,52,0.00,57,CLR:00,10.00,68,58
2016-06-23T08:51:00,48,0.00,39,CLR:00,10.00,75,59
2016-06-23T09:51:00,49,0.00,37,CLR:00,10.00,77,60
2016-06-23T10:51:00,49,0.00,31,CLR:00,10.00,83,62
2016-06-23T11:51:00,48,0.00,27,CLR:00,10.00,86,63
2016-06-23T12:51:00,43,0.00,19,CLR:00,10.00,90,62
2016-06-23T13:51:00,31,0.00,11,CLR:00,10.00,92,59
2016-06-23T14:51:00,33,0.00,12,CLR:00,10.00,94,60
2016-06-23T15:51:00,25,0.00,9,CLR:00,10.00,92,57
2016-06-23T16:51:00,26,0.00,9,CLR:00,10.00,92,57
2016-06-23T17:51:00,27,0.00,10,CLR:00,10.00,92,58
2016-06-23T18:51:00,29,0.00,11,CLR:00,10.00,89,57
2016-06-23T19:51:00,36,0.00,19,CLR:00,10.00,83,57
2016-06-23T20:51:00,41,0.00,28,CLR:00,10.00,77,57
2016-06-23T21:51:00,40,0.00,35,CLR:00,10.00,69,53
2016-06-23T22:51:00,43,0.00,45,CLR:00,10.00,65,53
2016-06-23T23:51:00,46,0.00,65,CLR:00,10.00,58,51
2016-06-23T23:59:00,,,,,,,
2016-06-24T00:51:00,45,0.00,64,CLR:00,10.00,57,51
2016-06-24T01:51:00,43,0.00,60,CLR:00,10.00,57,50
2016-06-24T02:51:00,45,0.00,72,CLR:00,10.00,54,49
2016-06-24T03:51:00,44,0.00,72,CLR:00,10.00,53,48
2016-06-24T04:51:00,42,0.00,77,CLR:00,10.00,49,45
2016-06-24T05:51:00,44,0.00,83,CLR:00,10.00,49,46
2016-06-24T06:51:00,44,0.00,56,CLR:00,10.00,60,51
2016-06-24T07:51:00,42,0.00,42,CLR:00,10.00,66,53
2016-06-24T08:51:00,40,0.00,31,CLR:00,10.00,72,54
2016-06-24T09:51:00,36,0.00,20,CLR:00,10.00,81,56
2016-06-24T10:51:00,34,0.00,17,CLR:00,10.00,84,57
2016-06-24T11:51:00,33,0.00,15,CLR:00,10.00,85,57
2016-06-24T12:51:00,33,0.00,15,CLR:00,10.00,85,57
2016-06-24T13:51:00,38,0.00,18,CLR:00,10.00,87,59
2016-06-24T14:51:00,40,0.00,20,CLR:00,10.00,85,59
2016-06-24T15:20:00,37,,17,CLR:00,10.00,87,59
2016-06-24T15:42:00,41,,20,CLR:00,10.00,86,60
2016-06-24T15:51:00,42,0.00,22,CLR:00,10.00,85,60
2016-06-24T16:51:00,42,0.00,23,CLR:00,10.00,84,60
2016-06-24T17:51:00,45,0.00,29,CLR:00,10.00,80,59
2016-06-24T18:51:00,44,0.00,33,CLR:00,10.00,75,57
2016-06-24T19:51:00,43,0.00,38,CLR:00,10.00,70,55
2016-06-24T20:51:00,41,0.00,40,CLR:00,10.00,66,53
2016-06-24T21:51:00,37,0.00,36,CLR:00,10.00,65,50
2016-06-24T22:51:00,38,0.00,46,CLR:00,10.00,59,48
2016-06-24T23:51:00,36,0.00,49,CLR:00,10.00,55,46
2016-06-24T23:59:00,,,,,,,
2016-06-25T00:51:00,34,0.00,44,CLR:00,10.00,56,45
2016-06-25T01:51:00,33,0.00,44,CLR:00,10.00,55,44
2016-06-25T02:51:00,36,0.00,63,CLR:00,10.00,48,42
2016-06-25T03:51:00,36,0.00,63,CLR:00,10.00,48,42
2016-06-25T04:51:00,34,0.00,68,CLR:00,10.00,44,39
2016-06-25T05:51:00,36,0.00,68,CLR:00,10.00,46,41
2016-06-25T06:51:00,36,0.00,55,CLR:00,10.00,52,44
2016-06-25T07:51:00,36,0.00,44,CLR:00,10.00,58,47
2016-06-25T08:51:00,33,0.00,33,CLR:00,10.00,63,48
2016-06-25T09:51:00,26,0.00,23,CLR:00,10.00,65,47
2016-06-25T10:51:00,21,0.00,18,CLR:00,10.00,66,46
2016-06-25T11:51:00,25,0.00,18,CLR:00,10.00,70,49
2016-06-25T12:51:00,23,0.00,16,CLR:00,10.00,71,48
2016-06-25T13:51:00,23,0.00,15,CLR:00,10.00,73,49
2016-06-25T14:51:00,19,0.00,12,CLR:00,10.00,76,50
2016-06-25T15:51:00,26,0.00,15,CLR:00,10.00,77,52
2016-06-25T16:51:00,20,0.00,12,CLR:00,10.00,77,50
2016-06-25T17:51:00,21,0.00,13,CLR:00,10.00,76,50
2016-06-25T18:51:00,24,0.00,15,CLR:00,10.00,75,50
2016-06-25T19:51:00,42,0.00,41,CLR:00,10.00,67,53
2016-06-25T20:51:00,33,0.00,33,CLR:00,10.00,63,48
2016-06-25T21:51:00,33,0.00,39,CLR:00,10.00,58,46
2016-06-25T22:51:00,40,0.00,71,CLR:00,10.00,49,45
2016-06-25T23:51:00,39,0.00,59,CLR:00,10.00,53,46
2016-06-25T23:59:00,,,,,,,
2016-06-26T00:51:00,39,0.00,74,CLR:00,10.00,47,43
2016-06-26T01:51:00,38,0.00,63,CLR:00,10.00,50,44
2016-06-26T02:51:00,38,0.00,71,CLR:00,10.00,47,43
2016-06-26T03:51:00,36,0.00,89,CLR:00,10.00,39,38
2016-06-26T04:51:00,38,0.00,79,CLR:00,10.00,44,41
2016-06-26T05:51:00,39,0.00,86,CLR:00,10.00,43,41
2016-06-26T06:51:00,41,0.00,66,CLR:00,10.00,52,46
2016-06-26T07:51:00,39,0.00,51,CLR:00,10.00,57,48
2016-06-26T08:51:00,40,0.00,44,CLR:00,10.00,62,50
2016-06-26T09:51:00,38,0.00,35,CLR:00,10.00,67,52
2016-06-26T10:51:00,36,0.00,26,CLR:00,10.00,73,53
2016-06-26T11:51:00,34,0.00,21,CLR:00,10.00,77,54
2016-06-26T12:51:00,30,0.00,16,CLR:00,10.00,81,54
2016-06-26T13:51:00,30,0.00,15,CLR:00,10.00,83,55
2016-06-26T14:51:00,22,0.00,9,CLR:00,10.00,86,54
2016-06-26T15:51:00,25,0.00,11,CLR:00,10.00,86,55
2016-06-26T16:51:00,23,0.00,10,CLR:00,10.00,85,54
2016-06-26T17:51:00,22,0.00,9,CLR:00,10.00,87,55
2016-06-26T18:51:00,34,0.00,16,CLR:00,10.00,85,57
2016-06-26T19:51:00,50s,0.00,41,CLR:00,10.00,75,60
2016-06-26T20:51:00,41,0.00,35,CLR:00,10.00,70,54
2016-06-26T21:51:00,46,0.00,56,CLR:00,10.00,62,53
2016-06-26T22:51:00,48,0.00,70,CLR:00,10.00,58,52
2016-06-26T23:51:00,45,0.00,50,CLR:00,10.00,64,54
2016-06-26T23:59:00,,,,,,,
2016-06-27T00:51:00,43,0.00,69,CLR:00,10.00,53,48
2016-06-27T01:51:00,45,0.00,77,CLR:00,10.00,52,48
2016-06-27T02:51:00,42,0.00,64,CLR:00,10.00,54,48
2016-06-27T03:51:00,44,0.00,75,CLR:00,10.00,52,48
2016-06-27T04:51:00,42,0.00,83,CLR:00,10.00,47,44
2016-06-27T05:51:00,45,0.00,86,CLR:00,10.00,49,47
2016-06-27T06:51:00,45,0.00,64,CLR:00,10.00,57,51
2016-06-27T07:51:00,47,0.00,54,CLR:00,10.00,64,54
2016-06-27T08:51:00,42,0.00,39,CLR:00,10.00,68,54
2016-06-27T09:51:00,43,0.00,34,CLR:00,10.00,73,56
2016-06-27T10:51:00,40,0.00,24,CLR:00,10.00,80,58
2016-06-27T11:51:00,36,0.00,17,CLR:00,10.00,85,58
2016-06-27T12:51:00,37,0.00,17,CLR:00,10.00,87,59
2016-06-27T13:51:00,38,0.00,15,CLR:00,10.00,91,61
2016-06-27T14:51:00,41,0.00,16,CLR:00,10.00,94,63
2016-06-27T15:51:00,35,0.00,13,CLR:00,10.00,94,61
2016-06-27T16:51:00,40,0.00,15,CLR:00,10.00,94,62
2016-06-27T17:51:00,38,0.00,14,CLR:00,10.00,93,61
2016-06-27T18:51:00,45,0.00,21,CLR:00,10.00,90,63
2016-06-27T19:51:00,50,0.00,34,CLR:00,10.00,81,62
2016-06-27T20:51:00,53,0.00,46,CLR:00,10.00,75,62
2016-06-27T21:51:00,54,0.00,68,CLR:00,10.00,65,58
2016-06-27T22:51:00,54,0.00,75,CLR:00,10.00,62,57
2016-06-27T23:51:00,53,0.00,68,CLR:00,10.00,64,58
2016-06-27T23:59:00,,,,,,,
2016-06-28T00:51:00,49,0.00,72,CLR:00,10.00,58,53
2016-06-28T01:51:00,50,0.00,72,CLR:00,10.00,59,54
2016-06-28T02:51:00,49,0.00,77,CLR:00,10.00,56,52
2016-06-28T03:51:00,50,0.00,83,CLR:00,10.00,55,52
2016-06-28T04:51:00,49,0.00,80,CLR:00,10.00,55,52
2016-06-28T05:51:00,50,0.00,78,CLR:00,10.00,57,53
2016-06-28T06:51:00,50,0.00,65,CLR:00,10.00,62,55
2016-06-28T07:51:00,48,0.00,51,CLR:00,10.00,67,56
2016-06-28T08:51:00,47,0.00,42,CLR:00,10.00,71,57
2016-06-28T09:51:00,48,0.00,37,CLR:00,10.00,76,59
2016-06-28T10:51:00,48,0.00,29,CLR:00,10.00,84,62
2016-06-28T11:51:00,50,0.00,27,CLR:00,10.00,88,64
2016-06-28T12:51:00,47,0.00,21,CLR:00,10.00,93,65
2016-06-28T13:51:00,36,0.00,12,CLR:00,10.00,97,62
2016-06-28T14:51:00,33,0.00,10,CLR:00,10.00,97,61
2016-06-28T15:51:00,32,0.00,10,CLR:00,10.00,97,61
2016-06-28T16:51:00,38,0.00,13,CLR:00,10.00,97,62
2016-06-28T17:51:00,46,0.00,19,CLR:00,10.00,95,65
2016-06-28T18:51:00,50,0.00,25,CLR:00,10.00,90,65
2016-06-28T19:51:00,57,0.00,42,CLR:00,10.00,82,66
2016-06-28T20:51:00,55,0.00,53,CLR:00,10.00,73,62
2016-06-28T21:51:00,51,0.00,48,CLR:00,10.00,72,59
2016-06-28T22:51:00,44,0.00,32,CLR:00,10.00,76,58
2016-06-28T23:51:00,51,0.00,63,CLR:00,10.00,64,56
2016-06-28T23:59:00,,,,,,,
2016-06-29T00:51:00,51,0.00,63,CLR:00,10.00,64,56
2016-06-29T01:51:00,51,0.00,65,CLR:00,10.00,63,56
2016-06-29T02:51:00,51,0.00,81,CLR:00,10.00,57,54
2016-06-29T03:51:00,50,0.00,78,CLR:00,10.00,57,53
2016-06-29T04:51:00,49,0.00,72,CLR:00,10.00,58,53
2016-06-29T05:51:00,49,0.00,67,CLR:00,10.00,60,54
2016-06-29T06:51:00,53,0.00,70,CLR:00,10.00,63,57
2016-06-29T07:51:00,51,0.00,51,CLR:00,10.00,70,59
2016-06-29T08:51:00,47,0.00,38,CLR:00,10.00,74,58
2016-06-29T09:51:00,51,0.00,42,CLR:00,10.00,76,61
2016-06-29T10:51:00,49,0.00,32,CLR:00,10.00,82,62
2016-06-29T11:51:00,48,0.00,24,CLR:00,10.00,89,64
2016-06-29T12:51:00,44,0.00,20,CLR:00,10.00,90,62
2016-06-29T13:51:00,43,0.00,18,CLR:00,10.00,92,63
2016-06-29T14:51:00,43,0.00,18,CLR:00,10.00,93,63
2016-06-29T15:51:00,41,0.00,16,CLR:00,10.00,93,62
2016-06-29T16:51:00,44,0.00,20,CLR:00,10.00,91,63
