Month, Day, HourofDay, Weekend ,Load
06,23,08,1,0.992996824117817
06,23,09,1,-0.9061422089469298
06,23,10,1,-4.318223381494832
06,23,11,1,-6.440604637399285
06,23,12,1,-5.918560661294746
06,23,13,1,-9.332253739927825
06,23,14,1,-8.152342139483379
06,23,15,1,-5.451802295081714
06,23,16,1,-1.7770927229786024
06,23,17,1,-6.179845834954283
06,23,18,1,-6.099084776326865
06,23,19,1,0.7776015948874808
06,23,20,1,0.381741105862744
06,23,21,1,1.9381235565434665
06,23,22,1,2.676399886079464
06,23,23,1,2.7192288024451368
06,24,00,1,2.7062554320644745
06,24,01,1,2.715589908307879
06,24,02,1,2.733422992497948
06,24,03,1,2.7749066851902717
06,24,04,1,2.799995056960248
06,24,05,1,2.736561711586602
06,24,06,1,2.4350262628507893
06,24,07,1,1.9725083995554185
06,24,08,1,1.3361423562100385
06,24,09,1,-0.7970084551264156
06,24,10,1,-4.4489669686023765
06,24,11,1,-7.432163148096827
06,24,12,1,-9.57282829952759
06,24,13,1,-10.8911748235618
06,24,14,1,-11.493643717699232
06,24,15,1,-11.329459077521687
06,24,16,1,-10.416190989163582
06,24,17,1,-8.800913792720241
06,24,18,1,-6.365531139205289
06,24,19,1,-2.1176502750764166
06,24,20,1,1.2489274715198782
06,24,21,1,1.942631719922198
06,24,22,1,2.6619550041678552
06,24,23,1,2.7121400166712926
06,25,00,0,2.7258639983329074
06,25,01,0,2.717813976104515
06,25,02,0,2.8250410947485167
06,25,03,0,2.7813292164490466
06,25,04,0,2.7365768463461766
06,25,05,0,2.6992764017783126
06,25,06,0,2.3862083023061813
06,25,07,0,2.029848869130324
06,25,08,0,1.9704302222839398
06,25,09,0,1.6943444706863047
06,25,10,0,12.627375437621476
06,25,11,0,15.260791761600473
06,25,12,0,-0.19855451056728565
06,25,13,0,9.8238478132815
06,25,14,0,15.854343034176312
06,25,15,0,2.533084984718077
06,25,16,0,11.110411836621283
06,25,17,0,20.35395170975826
06,25,18,0,2.4737897749375017
06,25,19,0,4.867501119755438
06,25,20,0,4.46559663795506
06,25,21,0,3.8748112948042164
06,25,22,0,4.703059569324778
06,25,23,0,3.943178996943549
06,26,00,0,3.8478297360379
06,26,01,0,3.7177603751041906
06,26,02,0,2.8148549874965654
06,26,03,0,2.8182659905529794
06,26,04,0,2.803082336760251
06,26,05,0,2.7859614337316487
06,26,06,0,2.4799512809113518
06,26,07,0,2.0256097777160433
06,26,08,0,1.4185856126701633
06,26,09,0,3.4824950347318575
06,26,10,0,6.0396026201722535
06,26,11,0,17.006304404000986
06,26,12,0,0.3448785829396976
06,26,13,0,15.099010786329464
06,26,14,0,4.520384001111167
06,26,15,0,4.001885340372357
06,26,16,0,17.131823559321578
06,26,17,0,11.633558357877602
06,26,18,0,5.767370400111104
06,26,19,0,4.26881066407337
06,26,20,0,6.402996332314464
06,26,21,0,6.612623995554281
06,26,22,0,6.313749358154972
06,26,23,0,5.077619691581046
06,27,00,0,5.78860425673807
06,27,01,0,4.8819052014449245
06,27,02,0,4.767538769102555
06,27,03,0,4.714257543762156
06,27,04,0,4.620397371492023
06,27,05,0,3.9728384273408732
06,27,06,0,4.232353050847435
06,27,07,0,3.23405740483475
06,27,08,0,3.3091845595999088
06,27,09,0,4.114417382606339
06,27,10,0,2.942875782161803
06,27,11,0,1.1218958043900957
06,27,12,0,-0.21702970825228138
06,27,13,0,-0.5852286635176525
06,27,14,0,-1.7030764240066625
06,27,15,0,1.7802402250625384
06,27,16,0,1.9711174631842112
06,27,17,0,3.804440700194522
06,27,18,0,3.2452227841067187
06,27,19,0,5.006138155043114
06,27,20,0,9.05455798277298
06,27,21,0,6.966166565712708
06,27,22,0,9.161969749930575
06,27,23,0,8.61547807168663
06,28,00,0,7.230950052792375
06,28,01,0,4.849693689913845
06,28,02,0,5.4749273520422435
06,28,03,0,4.678105229230292
06,28,04,0,4.631097502083866
06,28,05,0,4.000943117532584
06,28,06,0,4.020957893859331
06,28,07,0,5.799375312586785
06,28,08,0,5.392898702417419
06,28,09,0,4.995402058905118
06,28,10,0,14.281929344262164
06,28,11,0,7.620006354542808
06,28,12,0,11.800812817449168
06,28,13,0,23.0479733166523
06,28,14,0,15.204702208946852
06,28,15,0,0.9231588854919651
06,28,16,0,7.845627576431131
06,28,17,0,19.532527582661782
06,28,18,0,8.09304138927481
06,28,19,0,6.923444826340665
06,28,20,0,3.0654866046123996
06,28,21,0,4.408997135315411
06,28,22,0,4.529906451792049
06,28,23,0,6.243558321755932
06,29,00,0,6.411384287302028
06,29,01,0,5.9703602445124835
06,29,02,0,6.899393106418352
06,29,03,0,4.223419021950619
06,29,04,0,3.620829058071698
06,29,05,0,3.1420501945525245
06,29,06,0,2.721569655459909
06,29,07,0,2.0456548197183264
06,29,08,0,2.941601972770179
06,29,09,0,2.5648391717620886
06,29,10,0,2.4786217609362198
06,29,11,0,0.22742491785018745
06,29,12,0,-1.1413305385044483
06,29,13,0,2.1852617074526863
06,29,14,0,13.196047746596307
06,29,15,0,14.33298134315923
06,29,16,0,12.36464321279557
06,29,17,0,-3.433592522271739
06,29,18,0,-0.6651171174179092
06,29,19,0,2.3034289605336107
06,29,20,0,4.838388874687498
06,29,21,0,4.967372861906196
06,29,22,0,4.594316443456614
06,29,23,0,2.731704187274217
06,30,00,1,2.7317188746874868
06,03,01,1,2.9728052181161204
06,03,02,1,2.986184829119173
06,03,03,1,3.002029569324852
06,03,04,1,3.0111075965546172
06,03,05,1,3.0093702722978493
06,03,06,1,2.672185771047506
06,03,07,1,2.394297418727433
06,03,08,1,1.7620461572659125
06,03,09,1,-0.9092977215893292
06,03,10,1,-4.430413878855224
06,03,11,1,-6.63632495971102
06,03,12,1,-9.321251405946002
06,03,13,1,-10.693804059460808
06,03,14,1,-11.286620130591867
06,03,15,1,-10.851071114198188
06,03,16,1,-10.041449071964607
06,03,17,1,-8.270754759655402
06,03,18,1,-5.828510422339394
06,03,19,1,-1.9112510919700116
06,03,20,1,0.7176587941094791
06,03,21,1,2.386181428174491
06,03,22,1,3.1551085579327465
06,03,23,1,3.070869377604919
06,04,00,0,3.013705759933349
06,30,01,1,2.7270028396777115
06,30,02,1,2.7573663295359334
06,30,03,1,2.862652417338204
06,30,04,1,2.7789996248958233
06,30,05,1,2.7460308502361137
06,30,06,1,2.5079193831619775
06,30,07,1,2.1306048735760195
06,30,08,1,1.4148404195609507
06,30,09,1,-0.7713560933592656
06,30,10,1,-3.6147657460405194
06,30,11,1,-5.302891575437651
06,30,12,1,-9.588101178105143
06,30,13,1,-10.335526154487333
06,30,14,1,-8.582176146151745
06,30,15,1,-9.471320747429868
06,30,16,1,-7.780703790994979
06,30,17,1,-7.3229234704085195
06,30,18,1,-4.72082316476793
06,30,19,1,-1.6080676993608969
06,30,20,1,1.1063787829952831
06,30,21,1,2.7226219005278876
06,30,22,1,2.643655109752756
06,30,23,1,2.6922841233676937
07,01,00,1,2.7174465518199082
06,04,01,0,3.018931767157545
06,04,02,0,3.012997277021397
06,04,03,0,3.003298191164234
06,04,04,0,3.0214408919143456
06,04,05,0,3.0924480577938285
06,04,06,0,2.7198902611837106
06,04,07,0,2.5439347457627
06,04,08,0,3.2393577076966116
06,04,09,0,2.7552865907196473
06,04,10,0,12.020727586207084
06,04,11,0,14.314706224631404
06,04,12,0,6.001969658238417
06,04,13,0,5.247856574048576
06,04,14,0,20.41464913563058
06,04,15,0,15.185783120311365
06,04,16,0,4.545852792442386
06,04,17,0,1.4420015786548168
06,04,18,0,2.6901064490135753
06,04,19,0,5.399492320088909
06,04,20,0,7.490188038344156
06,04,21,0,4.244454492914701
06,04,22,0,3.5712807779939304
06,04,23,0,2.981308124479021
06,05,00,0,2.9207894831897834
06,05,01,0,2.8905630425118436
06,06,01,0,2.916459349819322
06,06,02,0,2.921167896637905
06,06,03,0,2.9292769463739967
06,06,04,0,3.029526668519008
06,06,05,0,2.930361753264827
06,06,06,0,2.5723360489024527
06,06,07,0,3.610802270075012
06,06,08,0,3.2383982967491627
06,06,09,0,0.9554385996110153
06,06,10,0,0.5754707643135103
06,06,11,0,-1.023332561822729
06,06,12,0,-0.24430154487357553
06,06,13,0,2.8357463573214634
06,06,14,0,0.31353843567657785
06,06,15,0,-0.6378749680466939
06,06,16,0,1.8513730044469028
06,06,17,0,2.989872442345062
06,06,18,0,3.179140013892777
06,06,19,0,5.141529997221421
06,06,20,0,5.958814926368554
06,06,21,0,5.445057218671866
06,06,22,0,7.094667735006896
06,06,23,0,4.973961417060288
06,07,00,0,3.8560392525701355
06,07,01,0,3.843450011114201
06,07,02,0,3.8346238677410085
06,07,03,0,2.9990193637121645
06,07,04,0,3.6969244623505984
06,07,05,0,2.9929988163377983
06,07,06,0,2.6826111808835775
06,07,07,0,2.2713144845790607
06,07,08,0,4.815089958321707
06,07,09,0,2.0594579688802876
06,07,10,0,1.34216027507638
06,07,11,0,-0.3796821728257722
06,07,12,0,-1.0786776549041515
06,07,13,0,0.6812866907474541
06,07,14,0,12.451265218116028
06,07,15,0,10.971117757710342
06,07,16,0,10.90424984995815
06,07,17,0,13.805644278966325
06,07,18,0,17.353012831341637
06,07,19,0,6.5206245717463975
06,07,20,0,6.0647034454015065
06,07,21,0,6.39598004723543
06,07,22,0,4.330207185329266
06,07,23,0,4.83070027785496
06,08,00,0,3.85148986662965
06,08,01,0,3.6293203695470897
06,08,02,0,3.622299463739887
06,08,03,0,2.845617763267519
06,08,04,0,2.8430220589052473
06,08,05,0,2.8421624340095013
06,08,06,0,2.5187248569046914
06,08,07,0,1.9985885412614308
06,08,08,0,1.9935044484578994
06,08,09,0,3.6800313753820495
06,08,10,0,0.4844468018894074
06,08,11,0,-1.36041398999723
06,08,12,0,12.599778224506654
06,08,13,0,7.277596888024071
06,08,14,0,0.21877215893306376
06,08,15,0,5.569600698191966
06,08,16,0,7.557221397610497
06,08,17,0,8.617885282022902
06,08,18,0,7.577012547929936
06,08,19,0,3.914555334815187
06,08,20,0,6.324548171714308
06,08,21,0,7.177396468463504
06,08,22,0,6.674072639622134
06,08,23,0,6.935402647957973
06,09,00,1,4.527166235065275
06,09,01,1,6.782030094470723
06,09,02,1,3.6229512225617806
06,09,03,1,2.840064837454821
06,09,04,1,2.8353329730480588
06,09,05,1,2.8360331036398883
06,09,06,1,2.4942400138927336
06,09,07,1,2.032845815504346
06,09,08,1,1.4555834648513075
06,09,09,1,0.20352479299806275
06,09,10,1,-1.2897439455404283
06,09,11,1,-3.267805301472563
06,09,12,1,-5.386093134203928
06,09,13,1,-6.352411617116077
06,09,14,1,-5.862795432064402
06,09,15,1,-4.936433976104574
06,09,16,1,-3.36405293970544
06,09,17,1,-2.7352326007225014
06,09,18,1,-0.699958199499865
06,09,19,1,2.7371594191216557
06,09,20,1,4.266369491525501
06,09,21,1,3.9029159127535387
06,09,22,1,5.208417554876324
06,09,23,1,5.203196482356202
06,10,00,1,4.396392998054925
07,01,01,1,2.74565849402611
07,01,02,1,2.796120288969145
07,01,03,1,2.7285596082245815
07,01,04,1,2.7182790080577632
07,01,05,1,2.7343164017782353
07,01,06,1,2.5087288052236487
07,01,07,1,2.0557005779382895
07,01,08,1,1.5868696415671113
07,01,09,1,-0.7482377993887152
07,01,10,1,-4.3263632481245065
07,01,11,1,-6.701486990830841
07,01,12,1,-6.009066699083162
07,01,13,1,7.706458716310097
07,01,14,1,-9.423409194220506
07,01,15,1,4.454474698527394
07,01,16,1,6.201652964712505
07,01,17,1,-6.640274809669292
07,01,18,1,-5.277199661016834
07,01,19,1,-1.3805195804389871
07,01,20,1,1.5985126951931141
07,01,21,1,2.8454058266185394
07,01,22,1,3.42260903862186
07,01,23,1,2.691879949986092
07,02,00,0,2.8247396943595753
07,10,01,0,3.4529710558488755
07,10,02,0,2.6670260683522895
07,10,03,0,3.6142219616559492
07,10,04,0,2.7252587996666158
07,10,05,0,2.640768905251517
07,10,06,0,2.407363261050851
07,10,07,0,1.834208749305202
07,10,08,0,14.57988457349268
07,10,09,0,21.314380805779724
07,10,10,0,7.275119669352563
07,10,11,0,2.11783380939151
07,10,12,0,12.397870850236222
07,10,13,0,11.958722286746363
07,10,14,0,8.594541433731553
07,10,15,0,-1.9681484412336947
07,10,16,0,-1.6687412281189236
07,10,17,0,-1.7219871353153633
07,10,18,0,2.7392257099194297
07,10,19,0,2.902321114198381
07,10,20,0,6.1335121273637965
07,10,21,0,7.210458182828583
07,10,22,0,5.946598530147354
07,10,23,0,4.888394287301994
07,11,00,0,3.6549461378160393
07,11,01,0,3.693007718810836
07,11,02,0,4.217946879688772
07,11,03,0,2.6191314448457734
07,11,04,0,3.489099894415144
07,11,05,0,3.4291317393720866
07,11,06,0,2.429842578493989
07,11,07,0,2.362189310919695
07,11,08,0,4.846880291747642
07,11,09,0,5.0208228257849985
07,11,10,0,1.0033644984718586
07,11,11,0,-1.1646202417338312
07,11,12,0,-2.6859805668240413
07,11,13,0,-3.789184063368461
07,11,14,0,-5.160364901361397
07,11,15,0,-4.353817051958817
07,11,16,0,-1.9206098749652598
07,11,17,0,1.1905417616004321
07,11,18,0,1.9037157432619864
07,11,19,0,1.9579870658516254
07,11,20,0,4.631324926368469
07,11,21,0,5.639302561822774
07,11,22,0,4.857421467074213
07,11,23,0,3.762661103084231
07,12,00,0,4.335854545707202
07,12,01,0,4.070945079188685
07,12,02,0,3.553596440678004
07,12,03,0,3.3693054709641226
07,12,04,0,2.627373784384527
07,12,05,0,2.646958107807682
07,12,06,0,2.4864118664812236
07,12,07,0,1.965763253681593
07,12,08,0,3.0321699166435305
07,12,09,0,3.4087835315364337
07,12,10,0,0.27896696860236614
07,16,11,0,1.84528655737703
07,16,12,0,8.012444156710279
07,16,13,0,16.383400519588662
07,16,14,0,18.081239549874933
07,16,15,0,15.45278039177552
07,16,16,0,27.87339786885269
07,16,17,0,15.307454348430067
07,16,18,0,14.387016362878681
07,16,19,0,7.029136305254325
07,16,20,0,3.8758816323693686
07,16,21,0,5.158387042801616
07,16,22,0,3.8704908896302457
07,16,23,0,3.7489944076751875
07,17,00,0,2.7441064915206734
07,17,01,0,3.6404033879933486
07,17,02,0,2.7842881322956385
07,17,03,0,2.82730267370763
07,17,04,0,2.844880072282389
07,17,05,0,2.754630483467609
07,17,06,0,2.6044735817575164
07,17,07,0,2.205961915367473
07,17,08,0,2.2088781494859924
07,17,09,0,4.105140350097242
07,17,10,0,24.691465208448896
07,17,11,0,19.644824401222373
07,17,12,0,7.743478502361775
07,17,13,0,5.7586784995832145
07,17,14,0,-1.9113534787440871
07,17,15,0,-2.019187546540676
07,17,16,0,-0.6207854737427032
07,17,17,0,2.497475219566431
07,17,18,0,3.4868781883856395
07,17,19,0,4.155009219227531
07,17,20,0,4.182611217342899
07,17,21,0,5.656032404781741
07,17,22,0,4.927728019471487
07,17,23,0,4.608873160088963
07,18,00,0,4.3689770280788895
07,18,01,0,3.6957093095768845
07,18,02,0,4.402487055879941
07,18,03,0,3.4087995108393945
07,18,04,0,3.3293855181994187
07,18,05,0,3.3047772942158704
07,18,06,0,3.1475995387606943
07,18,07,0,2.593733685968841
07,18,08,0,2.171198042813435
07,18,09,0,0.6414656460127894
07,18,10,0,11.832121250347111
07,18,11,0,10.327187891080676
07,18,12,0,10.436023892748095
07,18,13,0,6.407786323978677
07,18,14,0,16.592939969435964
07,18,15,0,7.768899930536438
07,18,16,0,0.09116073353709923
07,18,17,0,1.0861493998333034
07,18,18,0,5.2020689552653705
07,18,19,0,15.55291490969707
07,18,20,0,7.745931706029483
07,18,21,0,7.296728376875984
07,18,22,0,5.486494533073975
07,18,23,0,5.26311821269493
07,19,00,0,4.763594289290675
07,19,01,0,3.6813241256602796
07,19,02,0,4.710354656849131
07,19,03,0,3.624605394663739
07,19,04,0,4.317149044178904
07,19,05,0,3.4888185162544834
07,19,06,0,3.196559499861042
07,19,07,0,2.8147576884561976
07,19,08,0,3.1321466323978813
07,19,09,0,3.6086886996387344
07,19,10,0,22.21003975548722
07,19,11,0,12.856032103362363
07,19,12,0,0.4424212003334388
07,19,13,0,-3.6419896332314483
07,19,14,0,-4.001359427618864
07,19,15,0,5.196866793553718
07,19,16,0,12.445877779938904
07,19,17,0,2.9827675965546234
07,19,18,0,27.356408983050585
07,19,19,0,1.9298145927161483
07,19,20,0,4.28569198443575
07,19,21,0,5.507817923269437
07,19,22,0,5.376222549346718
07,19,23,0,4.769558046136763
07,20,00,0,4.794554034501906
07,02,01,0,2.7371643928869362
07,02,02,0,2.7109676160044343
07,02,03,0,2.7249575909974744
07,02,04,0,2.7228256626840586
07,02,05,0,2.7204307113086656
07,02,06,0,2.488055212559021
07,02,07,0,2.0382913753820566
07,02,08,0,2.2028692025562857
07,02,09,0,3.4348455985523425
07,02,10,0,2.803609048966857
07,02,11,0,1.7975757568872706
07,02,12,0,15.088448485355634
07,02,13,0,22.993387512520762
07,02,14,0,24.848055038996964
07,02,15,0,13.492455908838073
07,02,16,0,2.678098571825476
07,02,17,0,3.272509389802171
07,02,18,0,20.864043554285644
07,02,19,0,8.003140722422948
07,02,20,0,9.311580780772475
07,02,21,0,10.635036613800995
07,02,22,0,9.53721767862104
07,02,23,0,11.909249171531798
07,03,00,0,8.611483101813214
07,20,01,0,4.736238098415271
07,20,02,0,4.433283385344109
07,20,03,0,4.219603764934672
07,20,04,0,4.191324151835468
07,20,05,0,3.7392535984426787
07,20,06,0,3.3564112760633464
07,20,07,0,2.822555517241412
07,20,08,0,3.1169029786051867
07,20,09,0,0.17835907598108638
07,20,10,0,6.790135387823214
07,20,11,0,16.082438830230483
07,20,12,0,3.829595512642361
07,20,13,0,10.73441507918865
07,20,14,0,19.97685115748504
07,20,15,0,6.969848188385633
07,20,16,0,-1.888778460255671
07,20,17,0,-2.114350478043413
07,20,18,0,0.010608901251733216
07,20,19,0,0.9399816286825973
07,20,20,0,3.779234717820445
07,20,21,0,3.698061697693714
07,20,22,0,5.394803048068869
07,20,23,0,4.4123643242491575
07,21,00,1,4.291591025284737
07,21,01,1,3.724128702056697
07,21,02,1,3.761744701305863
07,21,03,1,3.7417698248539972
07,21,04,1,3.3324979544190634
07,21,05,1,3.2124025847692472
07,21,06,1,3.3089998694081246
07,21,07,1,2.6992232842455945
07,21,08,1,1.5165128356964335
07,21,09,1,0.09240050569601892
07,21,10,1,0.7492180411225544
07,21,11,1,-1.8969181467073872
07,21,12,1,-7.975281080855798
07,21,13,1,-8.89533020011097
07,21,14,1,-7.450402557039448
07,21,15,1,-7.892354460811648
07,21,16,1,-8.309139755487559
07,21,17,1,-4.237876664813772
07,21,18,1,-2.741315737705006
07,21,19,1,-0.3981053098083026
07,21,20,1,2.98572382434684
07,21,21,1,4.959724415115422
07,21,22,1,5.257259758266166
07,21,23,1,3.869458841344793
07,22,00,1,4.1361943817726985
07,22,01,1,4.2366595026396245
07,22,02,1,3.6182565684912227
07,22,03,1,3.5960459599888277
07,22,04,1,3.620324598499563
07,22,05,1,3.515938552375653
07,22,06,1,3.4337853820505284
07,22,07,1,2.735914384551279
07,22,08,1,1.9260810225062674
07,22,09,1,-0.6564268769102692
07,22,10,1,-1.3418210391775731
07,22,11,1,-2.503940283412001
07,22,12,1,-3.374253462072826
07,22,13,1,-2.623454076132219
07,22,14,1,-3.8931102083912563
07,22,15,1,0.9910666740761512
07,22,16,1,-1.7879965156988198
07,22,17,1,-1.7417979133092254
07,22,18,1,-3.175422536815718
07,22,19,1,-0.7576195359821927
07,22,20,1,2.062613734370686
07,22,21,1,3.3339553042512358
07,22,22,1,3.8120386135037676
07,22,23,1,4.451461125312592
07,23,00,0,3.4531339427618435
07,23,01,0,4.051165429285886
07,23,02,0,2.780403998332866
07,23,03,0,3.4792890775215484
07,23,04,0,2.722414359544305
07,23,05,0,2.732024484579058
07,23,06,0,2.6740966712975784
07,23,07,0,2.0517223256460015
07,23,08,0,1.4114234009447066
07,23,09,0,0.19241637954987267
07,23,10,0,18.194385134759695
07,23,11,0,8.795365979438648
07,23,12,0,-0.5440947429841698
07,23,13,0,-6.6272898610726125
07,23,14,0,-4.802932456237778
07,23,15,0,-1.837865545984951
07,23,16,0,0.4179976048902521
07,23,17,0,23.21034233398211
07,23,18,0,4.521961958877411
07,23,19,0,2.8866005530850503
07,23,20,0,3.700627230255739
07,23,21,0,2.0108448415786633
07,23,22,0,3.7617936697248027
07,23,23,0,2.6961920255627065
07,24,00,0,2.6684037354085155
07,24,01,0,2.691160047235307
07,24,02,0,2.662614045568209
07,24,03,0,2.677758377327019
07,24,04,0,2.6919871964434816
07,24,05,0,2.6908314920811276
07,24,06,0,2.6316026896360505
07,24,07,0,2.0451176410113905
07,24,08,0,1.4251849347040801
07,24,09,0,-0.8338565351486509
07,24,10,0,7.312646662961911
07,24,11,0,9.736286021116834
07,24,12,0,-8.905679333148118
07,24,13,0,-9.798144176160111
07,24,14,0,-8.445366321200316
07,24,15,0,-6.87129871631012
07,24,16,0,-0.515538174492925
07,24,17,0,10.766781917199225
07,24,18,0,-6.236264259516495
07,24,19,0,-2.5410404362322576
07,24,20,0,0.8260144608115595
07,24,21,0,1.9560345715080516
07,24,22,0,2.750163504724809
07,24,23,0,2.653096901917229
07,25,00,0,2.733005420950152
07,25,01,0,2.750626876910206
07,25,02,0,2.6627761628230546
07,25,03,0,2.6734309058071655
07,25,04,0,2.786647262367994
07,25,05,0,2.7527392108918667
07,25,06,0,2.6041985134759438
07,25,07,0,2.050937910530658
07,25,08,0,1.498268299527649
07,25,09,0,2.952250405668165
07,25,10,0,2.1293701361489688
07,25,11,0,-2.3204160127813167
07,25,12,0,-2.6368855487635514
07,25,13,0,-8.128795116926629
07,25,14,0,-1.9870283530307795
07,25,15,0,8.818179029829153
07,25,16,0,20.913286754494425
07,25,17,0,9.585620158641998
07,25,18,0,4.634903284245662
07,25,19,0,3.6655441205890753
07,25,20,0,1.6666073631564615
07,25,21,0,3.5665775882190207
07,25,22,0,3.2145957543762202
07,25,23,0,3.1303254431786423
07,26,00,0,3.297716656475873
07,26,01,0,3.162044142817493
07,26,02,0,3.042474626285056
07,26,03,0,3.0447413059183477
07,26,04,0,3.101847904973533
07,26,05,0,3.048630194498511
07,26,06,0,2.9795264323423245
07,26,07,0,2.385759794387308
07,26,08,0,1.6839131453181726
07,26,09,0,-0.2430595582106073
07,26,10,0,-1.9848231869963762
07,26,11,0,-6.491134201166785
07,26,12,0,21.066176237843877
07,26,13,0,18.103732934148507
07,26,14,0,31.495990388996585
07,26,15,0,17.281373039733175
07,26,16,0,10.28186690747437
07,26,17,0,-2.0986057793831825
07,26,18,0,2.1889650347318232
07,26,19,0,3.763026380316951
07,26,20,0,3.0580366712976415
07,26,21,0,4.482565401500384
07,26,22,0,3.855206215615442
07,26,23,0,4.742723423173112
07,27,00,0,3.4951284829118587
07,27,01,0,3.645945553700632
07,27,02,0,2.7184315143095477
07,27,03,0,3.5751502417338186
07,27,04,0,2.7332927634139375
07,27,05,0,2.787344558087827
07,27,06,0,2.774668354641458
07,27,07,0,2.2114585968324167
07,27,08,0,1.3450949569324713
07,27,09,0,2.5061194578815993
07,27,10,0,1.2164123506529103
07,27,11,0,-0.3306098138371703
07,27,12,0,-5.282172333981747
07,27,13,0,-5.282295748819155
07,27,14,0,-3.208103473186905
07,27,15,0,10.4953530508472
07,27,16,0,-0.424990711308717
07,27,17,0,0.01552442345095885
07,27,18,0,-0.6481421339260771
07,27,19,0,4.932264117810497
07,27,20,0,2.440049266462867
07,27,21,0,3.8135611947762986
07,27,22,0,4.199604206724106
07,27,23,0,4.191033339816598
07,28,00,1,3.5267944512364657
07,28,01,1,3.3114446357063176
07,28,02,1,2.831709852695961
07,28,03,1,2.760076537927199
07,28,04,1,2.6574381244789733
07,28,05,1,2.6499773909419657
07,28,06,1,2.6611348066759826
07,28,07,1,2.0352254237288236
07,28,08,1,1.1419019199777745
07,28,09,1,-0.8602367490969829
07,28,10,1,-4.7229600194498715
07,28,11,1,-6.840175382050443
07,28,12,1,-8.618836774103796
07,28,13,1,-8.725124412336475
07,28,14,1,-10.93600951653227
07,28,15,1,-9.261781806057167
07,28,16,1,-7.812634237288322
07,28,17,1,-6.337518895381112
07,28,18,1,-3.980744045568316
07,28,19,1,0.8609806307307802
07,28,20,1,4.533398741316998
07,28,21,1,4.789689030286138
07,28,22,1,5.423350283411967
07,28,23,1,4.725333567657743
07,29,00,1,4.248927531962257
07,29,01,1,2.717044540149989
07,29,02,1,3.338937621561528
07,29,03,1,2.6631757404834713
07,29,04,1,2.711040294526251
07,29,05,1,2.708096662961908
07,29,06,1,2.5938150652958663
07,29,07,1,2.0110231267370517
07,29,08,1,1.0532335640811952
07,29,09,1,-0.8365526820455751
07,29,10,1,-4.274136007224197
07,29,11,1,-8.61345204223398
07,29,12,1,-10.075179816615938
07,29,13,1,-10.864621342039348
07,29,14,1,-10.203823186996196
07,29,15,1,-11.25747081411497
07,29,16,1,-8.11899393720474
07,29,17,1,-8.142653573214725
07,29,18,1,-3.5399611725478923
07,29,19,1,-0.3754147485412666
07,29,20,1,2.126703387051932
07,29,21,1,3.903435707140846
07,29,22,1,3.9287643123089704
07,29,23,1,3.3375855126424314
07,30,00,0,2.6418717893858963
07,03,01,0,7.18868919699906
07,03,02,0,5.048464417893815
07,03,03,0,5.555039408168935
07,03,04,0,5.212430414003786
07,03,05,0,4.336346415671052
07,03,06,0,4.073661003056466
07,03,07,0,4.214140566824036
07,03,08,0,5.97001446512926
07,03,09,0,5.874328327313088
07,03,10,0,4.671709273133891
07,03,11,0,5.0998708052542066
07,03,12,0,7.867509169916494
07,03,13,0,26.442906676879748
07,03,14,0,2.3306201280980323
07,03,15,0,2.1356874909697168
07,03,16,0,2.2215868231656053
07,03,17,0,7.5602267602111475
07,03,18,0,6.032375340372293
07,03,19,0,5.563604281745015
07,03,20,0,5.687790489296784
07,03,21,0,8.038875963788442
07,03,22,0,5.479286766917307
07,03,23,0,3.6688013184979233
07,04,00,0,2.9842467879967054
07,30,01,0,3.4628317199222414
07,30,02,0,2.6729348874687577
07,30,03,0,2.64430003889972
07,30,04,0,2.689915148652393
07,30,05,0,2.7175191914420145
07,30,06,0,2.7361903417615876
07,30,07,0,2.0640669741594855
07,30,08,0,1.4436711392053578
07,30,09,0,1.704325712697987
07,30,10,0,9.018737546540738
07,30,11,0,17.259837765425196
07,30,12,0,7.2713000027784345
07,30,13,0,2.796881261461509
07,30,14,0,9.666826212836796
07,30,15,0,-5.345188494026046
07,30,16,0,-3.419193534315005
07,30,17,0,-2.041464870797462
07,30,18,0,1.4030767657682637
07,30,19,0,5.854328257849316
07,30,20,0,3.176178438455108
07,30,21,0,4.85694862461801
07,30,22,0,4.799050925256975
07,30,23,0,4.5191286635176535
07,31,00,0,3.7989661544873625
07,31,01,0,3.9051448680188825
07,31,02,0,2.769106882467332
07,31,03,0,3.393869808280127
07,31,04,0,2.639070341761589
07,31,05,0,2.679232272853571
07,31,06,0,2.638576418449593
07,31,07,0,2.0044034315088277
07,31,08,0,1.1677382356210255
07,31,09,0,-0.8883158071686665
07,31,10,0,3.9180712142261847
07,31,11,0,7.08004283689914
07,31,12,0,13.407850789108052
07,31,13,0,-4.002286529591508
07,31,14,0,-3.7453700194497856
07,31,15,0,-2.6790831203112364
07,31,16,0,-0.2917323895526528
07,31,17,0,2.8130923951097
07,31,18,0,3.987828193942664
07,31,19,0,5.692111597665822
07,31,20,0,4.341094126146173
07,31,21,0,6.253916704640115
07,31,22,0,4.910960772436817
07,31,23,0,5.279338055015331
08,01,00,0,3.9993287829952826
07,04,01,0,2.713596901917276
07,04,02,0,2.7006187357598965
07,04,03,0,2.6981016032231144
07,04,04,0,2.6918584051125203
07,04,05,0,2.6883884606835626
07,04,06,0,2.508716824117812
07,04,07,0,2.4071937371492207
